debate_audio_id,sentence_id,word_index_in_sentence,word,start_sec,end_sec,source
1036,1036_w0846,13,family,3534.416,3534.736,whisper_canonical
1036,1036_w0846,14,and,3534.776,3534.876,whisper_canonical
1036,1036_w0846,15,stuff,3534.896,3535.096,whisper_canonical
1036,1036_w0846,16,for,3535.497,3535.697,whisper_canonical
1036,1036_w0847,0,to,3537.196,3537.416,whisper_canonical
1036,1036_w0847,1,send,3537.436,3537.516,whisper_canonical
1036,1036_w0847,2,money,3537.676,3537.916,whisper_canonical
1036,1036_w0847,3,out,3537.996,3538.096,whisper_canonical
1036,1036_w0847,4,to,3538.116,3538.216,whisper_canonical
1036,1036_w0847,5,other,3538.256,3538.416,whisper_canonical
1036,1036_w0847,6,countries.,3538.456,3539.077,whisper_canonical
1036,1036_w0848,0,All,3539.397,3539.477,whisper_canonical
1036,1036_w0848,1,"right,",3539.517,3539.717,whisper_canonical
1036,1036_w0848,2,"David,",3539.777,3540.297,whisper_canonical
1036,1036_w0848,3,that,3540.377,3540.537,whisper_canonical
1036,1036_w0848,4,was,3540.557,3540.677,whisper_canonical
1036,1036_w0848,5,David,3540.717,3540.977,whisper_canonical
1036,1036_w0848,6,supporting,3541.017,3541.317,whisper_canonical
1036,1036_w0848,7,the,3541.337,3541.397,whisper_canonical
1036,1036_w0848,8,former,3541.437,3541.657,whisper_canonical
1036,1036_w0848,9,president.,3541.697,3541.977,whisper_canonical
1036,1036_w0849,0,We're,3542.237,3542.357,whisper_canonical
1036,1036_w0849,1,going,3542.377,3542.477,whisper_canonical
1036,1036_w0849,2,to,3542.497,3542.537,whisper_canonical
1036,1036_w0849,3,hear,3542.557,3542.737,whisper_canonical
1036,1036_w0849,4,from,3542.817,3542.978,whisper_canonical
1036,1036_w0849,5,"you,",3543.038,3543.278,whisper_canonical
1036,1036_w0849,6,all,3543.458,3543.598,whisper_canonical
1036,1036_w0849,7,of,3543.618,3543.658,whisper_canonical
1036,1036_w0849,8,"you,",3543.718,3543.858,whisper_canonical
1036,1036_w0849,9,again,3544.018,3544.398,whisper_canonical
1036,1036_w0849,10,after,3544.718,3544.958,whisper_canonical
1036,1036_w0849,11,tonight's,3545.018,3545.418,whisper_canonical
1036,1036_w0849,12,debate.,3545.878,3546.338,whisper_canonical
1036,1036_w0850,0,And,3546.738,3546.818,whisper_canonical
1036,1036_w0850,1,we're,3546.838,3546.998,whisper_canonical
1036,1036_w0850,2,now,3547.039,3547.239,whisper_canonical
1036,1036_w0850,3,under,3547.499,3547.779,whisper_canonical
1036,1036_w0850,4,a,3547.999,3548.039,whisper_canonical
1036,1036_w0850,5,minute,3548.219,3548.539,whisper_canonical
1036,1036_w0850,6,away,3548.719,3549.039,whisper_canonical
1036,1036_w0850,7,from,3549.119,3549.279,whisper_canonical
1036,1036_w0850,8,tonight's,3549.319,3549.639,whisper_canonical
1036,1036_w0850,9,SAML,3549.659,3549.999,whisper_canonical
1036,1036_w0850,10,cast,3550.039,3550.359,whisper_canonical
1036,1036_w0850,11,of,3550.479,3550.559,whisper_canonical
1036,1036_w0850,12,the,3550.579,3550.659,whisper_canonical
1036,1036_w0850,13,CNN,3550.699,3551.1,whisper_canonical
1036,1036_w0850,14,presidential,3551.14,3551.64,whisper_canonical
1036,1036_w0850,15,debate,3551.68,3551.96,whisper_canonical
1036,1036_w0850,16,in,3552.04,3552.12,whisper_canonical
1036,1036_w0850,17,Atlanta,3552.18,3552.56,whisper_canonical
1036,1036_w0850,18,here,3552.82,3552.98,whisper_canonical
1036,1036_w0850,19,on,3553.04,3553.12,whisper_canonical
1036,1036_w0850,20,the,3553.14,3553.2,whisper_canonical
1036,1036_w0850,21,C-SPAN,3553.24,3553.68,whisper_canonical
1036,1036_w0850,22,networks.,3553.72,3554.14,whisper_canonical
1036,1036_w0851,0,"Again,",3554.56,3554.88,whisper_canonical
1036,1036_w0851,1,about,3555.06,3555.261,whisper_canonical
1036,1036_w0851,2,minutes,3555.801,3556.101,whisper_canonical
1036,1036_w0851,3,of,3556.141,3556.221,whisper_canonical
1036,1036_w0851,4,debate,3556.261,3556.601,whisper_canonical
1036,1036_w0851,5,expected,3556.701,3557.241,whisper_canonical
1036,1036_w0851,6,tonight,3557.301,3557.641,whisper_canonical
1036,1036_w0851,7,between,3557.741,3558.061,whisper_canonical
1036,1036_w0851,8,President,3558.121,3558.521,whisper_canonical
1036,1036_w0851,9,Biden,3558.541,3558.921,whisper_canonical
1036,1036_w0851,10,and,3559.302,3559.382,whisper_canonical
1036,1036_w0851,11,former,3559.462,3559.802,whisper_canonical
1036,1036_w0851,12,President,3559.862,3560.322,whisper_canonical
1036,1036_w0851,13,Trump.,3560.382,3560.622,whisper_canonical
1036,1036_w0852,0,Following,3561.202,3561.703,whisper_canonical
1036,1036_w0852,1,the,3561.763,3561.843,whisper_canonical
1036,1036_w0852,2,"debate,",3561.903,3562.303,whisper_canonical
1036,1036_w0852,3,our,3562.644,3562.744,whisper_canonical
1036,1036_w0852,4,coverage,3562.804,3563.185,whisper_canonical
1036,1036_w0852,5,continues,3563.245,3563.906,whisper_canonical
1036,1036_w0852,6,right,3564.006,3564.186,whisper_canonical
1036,1036_w0852,7,here.,3564.246,3564.446,whisper_canonical
1036,1036_w0853,0,We'll,3564.506,3564.707,whisper_canonical
1036,1036_w0853,1,take,3564.747,3564.947,whisper_canonical
1036,1036_w0853,2,your,3564.967,3565.107,whisper_canonical
1036,1036_w0853,3,phone,3565.147,3565.428,whisper_canonical
1036,1036_w0853,4,calls,3565.468,3565.728,whisper_canonical
1036,1036_w0853,5,and,3565.928,3566.028,whisper_canonical
1036,1036_w0853,6,your,3566.068,3566.229,whisper_canonical
1036,1036_w0853,7,reaction,3566.289,3566.849,whisper_canonical
1036,1036_w0853,8,on,3567.01,3567.09,whisper_canonical
1036,1036_w0853,9,social,3567.15,3567.45,whisper_canonical
1036,1036_w0853,10,media.,3567.51,3567.871,whisper_canonical
1036,1036_w0854,0,We'll,3568.211,3568.371,whisper_canonical
1036,1036_w0854,1,also,3568.391,3568.632,whisper_canonical
1036,1036_w0854,2,be,3568.672,3568.772,whisper_canonical
1036,1036_w0854,3,live,3568.852,3569.172,whisper_canonical
1036,1036_w0854,4,with,3569.213,3569.333,whisper_canonical
1036,1036_w0854,5,surrogates,3569.413,3569.953,whisper_canonical
1036,1036_w0854,6,from,3570.074,3570.234,whisper_canonical
1036,1036_w0854,7,the,3570.274,3570.334,whisper_canonical
1036,1036_w0854,8,campaigns,3570.374,3570.935,whisper_canonical
1036,1036_w0854,9,inside.,3570.955,3571.195,whisper_canonical
1036,1036_w0855,0,We're,3583.852,3584.012,whisper_canonical
1036,1036_w0855,1,live,3584.072,3584.392,whisper_canonical
1036,1036_w0855,2,from,3584.452,3584.652,whisper_canonical
1036,1036_w0855,3,"Georgia,",3584.753,3585.373,whisper_canonical
1036,1036_w0855,4,a,3585.473,3585.553,whisper_canonical
1036,1036_w0855,5,key,3585.613,3585.773,whisper_canonical
1036,1036_w0855,6,battleground,3585.813,3586.433,whisper_canonical
1036,1036_w0855,7,state,3586.493,3586.814,whisper_canonical
1036,1036_w0855,8,in,3586.874,3586.974,whisper_canonical
1036,1036_w0855,9,the,3586.994,3587.074,whisper_canonical
1036,1036_w0855,10,race,3587.114,3587.374,whisper_canonical
1036,1036_w0855,11,for,3587.394,3587.534,whisper_canonical
1036,1036_w0855,12,the,3587.554,3587.634,whisper_canonical
1036,1036_w0855,13,White,3587.674,3587.874,whisper_canonical
1036,1036_w0855,14,House.,3587.914,3588.274,whisper_canonical
1036,1036_w0856,0,In,3588.394,3588.475,whisper_canonical
1036,1036_w0856,1,just,3588.535,3588.755,whisper_canonical
1036,1036_w0856,2,"moments,",3588.835,3589.215,whisper_canonical
1036,1036_w0856,3,the,3589.295,3589.435,whisper_canonical
1036,1036_w0856,4,current,3589.515,3589.895,whisper_canonical
1036,1036_w0856,5,U.S.,3589.995,3590.235,whisper_canonical
1036,1036_w0857,0,president,3590.276,3590.716,whisper_canonical
1036,1036_w0857,1,will,3591.136,3591.336,whisper_canonical
1036,1036_w0857,2,debate,3591.356,3591.736,whisper_canonical
1036,1036_w0857,3,the,3591.796,3591.896,whisper_canonical
1036,1036_w0857,4,former,3591.996,3592.457,whisper_canonical
1036,1036_w0857,5,U.S.,3592.597,3592.877,whisper_canonical
1036,1036_w0858,0,president,3592.917,3593.477,whisper_canonical
1036,1036_w0858,1,as,3593.737,3593.877,whisper_canonical
1036,1036_w0858,2,their,3593.937,3594.178,whisper_canonical
1036,1036_w0858,3,party's,3594.278,3594.678,whisper_canonical
1036,1036_w0858,4,presumptive,3594.798,3595.478,whisper_canonical
1036,1036_w0858,5,nominees,3595.558,3596.219,whisper_canonical
1036,1036_w0858,6,of,3596.379,3596.459,whisper_canonical
1036,1036_w0858,7,first,3596.659,3596.939,whisper_canonical
1036,1036_w0858,8,in,3597.479,3597.559,whisper_canonical
1036,1036_w0858,9,American,3597.599,3598.06,whisper_canonical
1036,1036_w0858,10,history.,3598.12,3598.48,whisper_canonical
1036,1036_w0859,0,We,3599.06,3599.16,whisper_canonical
1036,1036_w0859,1,want,3599.18,3599.3,whisper_canonical
1036,1036_w0859,2,to,3599.32,3599.36,whisper_canonical
1036,1036_w0859,3,welcome,3599.4,3599.661,whisper_canonical
1036,1036_w0859,4,our,3599.701,3599.821,whisper_canonical
1036,1036_w0859,5,viewers,3599.861,3600.241,whisper_canonical
1036,1036_w0859,6,in,3600.441,3600.541,whisper_canonical
1036,1036_w0859,7,the,3600.561,3600.641,whisper_canonical
1036,1036_w0859,8,United,3600.701,3601.061,whisper_canonical
1036,1036_w0859,9,States,3601.141,3601.462,whisper_canonical
1036,1036_w0859,10,and,3601.602,3601.742,whisper_canonical
1036,1036_w0859,11,around,3601.782,3602.082,whisper_canonical
1036,1036_w0859,12,the,3602.122,3602.222,whisper_canonical
1036,1036_w0859,13,world,3602.262,3602.562,whisper_canonical
1036,1036_w0859,14,to,3602.642,3602.702,whisper_canonical
1036,1036_w0859,15,our,3602.762,3602.962,whisper_canonical
1036,1036_w0859,16,studios,3602.982,3603.523,whisper_canonical
1036,1036_w0859,17,in,3603.643,3603.743,whisper_canonical
1036,1036_w0859,18,Atlanta.,3603.783,3604.383,whisper_canonical
1036,1036_w0860,0,This,3604.843,3604.983,whisper_canonical
1036,1036_w0860,1,is,3605.064,3605.124,whisper_canonical
1036,1036_w0860,2,the,3605.164,3605.264,whisper_canonical
1036,1036_w0860,3,CNN,3605.364,3605.944,whisper_canonical
1036,1036_w0860,4,Presidential,3606.464,3607.145,whisper_canonical
1036,1036_w0860,5,Debate.,3607.185,3607.485,whisper_canonical
1036,1036_w0861,0,This,3608.647,3608.847,whisper_canonical
1036,1036_w0861,1,debate,3608.887,3609.287,whisper_canonical
1036,1036_w0861,2,is,3609.347,3609.407,whisper_canonical
1036,1036_w0861,3,being,3609.467,3609.687,whisper_canonical
1036,1036_w0861,4,produced,3609.767,3610.187,whisper_canonical
1036,1036_w0861,5,by,3610.287,3610.527,whisper_canonical
1036,1036_w0861,6,CNN,3610.607,3611.168,whisper_canonical
1036,1036_w0861,7,and,3611.328,3611.408,whisper_canonical
1036,1036_w0861,8,is,3611.468,3611.548,whisper_canonical
1036,1036_w0861,9,coming,3611.608,3611.908,whisper_canonical
1036,1036_w0861,10,to,3611.948,3612.028,whisper_canonical
1036,1036_w0861,11,you,3612.068,3612.188,whisper_canonical
1036,1036_w0861,12,live,3612.248,3612.588,whisper_canonical
1036,1036_w0861,13,on,3612.688,3612.788,whisper_canonical
1036,1036_w0861,14,"CNN,",3612.908,3613.388,whisper_canonical
1036,1036_w0861,15,CNN,3613.808,3614.208,whisper_canonical
1036,1036_w0861,16,"International,",3614.268,3614.989,whisper_canonical
1036,1036_w0861,17,"CNN.com,",3615.189,3616.189,whisper_canonical
1036,1036_w0861,18,CNN,3616.529,3616.989,whisper_canonical
1036,1036_w0861,19,"Max,",3617.029,3617.329,whisper_canonical
1036,1036_w0861,20,and,3617.529,3617.649,whisper_canonical
1036,1036_w0861,21,CNN,3617.749,3618.249,whisper_canonical
1036,1036_w0861,22,Espanol.,3618.609,3619.27,whisper_canonical
1036,1036_w0862,0,This,3619.85,3620.03,whisper_canonical
1036,1036_w0862,1,is,3620.15,3620.25,whisper_canonical
1036,1036_w0862,2,a,3620.33,3620.39,whisper_canonical
1036,1036_w0862,3,pivotal,3620.47,3620.89,whisper_canonical
1036,1036_w0862,4,moment,3620.95,3621.31,whisper_canonical
1036,1036_w0862,5,between,3621.35,3621.75,whisper_canonical
1036,1036_w0862,6,President,3621.81,3622.25,whisper_canonical
1036,1036_w0862,7,Joe,3622.31,3622.51,whisper_canonical
1036,1036_w0862,8,Biden,3622.55,3622.89,whisper_canonical
1036,1036_w0862,9,and,3622.93,3623.01,whisper_canonical
1036,1036_w0862,10,former,3623.091,3623.411,whisper_canonical
1036,1036_w0862,11,President,3623.451,3623.851,whisper_canonical
1036,1036_w0862,12,Donald,3623.891,3624.191,whisper_canonical
1036,1036_w0862,13,Trump,3624.251,3624.551,whisper_canonical
1036,1036_w0862,14,in,3624.871,3624.931,whisper_canonical
1036,1036_w0862,15,their,3624.971,3625.111,whisper_canonical
1036,1036_w0862,16,rematch,3625.171,3625.591,whisper_canonical
1036,1036_w0862,17,for,3625.651,3625.931,whisper_canonical
1036,1036_w0862,18,the,3625.951,3626.031,whisper_canonical
1036,1036_w0862,19,nation's,3626.071,3626.491,whisper_canonical
1036,1036_w0862,20,highest,3626.611,3626.971,whisper_canonical
1036,1036_w0862,21,office.,3627.131,3627.472,whisper_canonical
1036,1036_w0863,0,Each,3628.052,3628.212,whisper_canonical
1036,1036_w0863,1,will,3628.272,3628.432,whisper_canonical
1036,1036_w0863,2,make,3628.472,3628.632,whisper_canonical
1036,1036_w0863,3,his,3628.672,3628.792,whisper_canonical
1036,1036_w0863,4,case,3628.852,3629.212,whisper_canonical
1036,1036_w0863,5,to,3629.232,3629.272,whisper_canonical
1036,1036_w0863,6,the,3629.332,3629.432,whisper_canonical
1036,1036_w0863,7,American,3629.472,3629.892,whisper_canonical
1036,1036_w0863,8,people,3629.932,3630.252,whisper_canonical
1036,1036_w0863,9,with,3630.292,3630.472,whisper_canonical
1036,1036_w0863,10,just,3630.552,3630.812,whisper_canonical
1036,1036_w0863,11,over,3630.912,3631.092,whisper_canonical
1036,1036_w0863,12,four,3631.232,3631.473,whisper_canonical
1036,1036_w0863,13,months,3631.553,3631.873,whisper_canonical
1036,1036_w0863,14,until,3632.173,3632.413,whisper_canonical
1036,1036_w0863,15,Election,3632.473,3632.893,whisper_canonical
1036,1036_w0863,16,Day.,3632.913,3633.093,whisper_canonical
1036,1036_w0864,0,Good,3634.288,3634.448,whisper_canonical
1036,1036_w0864,1,"evening,",3634.508,3634.789,whisper_canonical
1036,1036_w0864,2,I'm,3634.849,3634.969,whisper_canonical
1036,1036_w0864,3,Dana,3634.989,3635.269,whisper_canonical
1036,1036_w0864,4,"Bash,",3635.289,3635.629,whisper_canonical
1036,1036_w0864,5,anchor,3635.829,3636.07,whisper_canonical
1036,1036_w0864,6,of,3636.11,3636.19,whisper_canonical
1036,1036_w0864,7,CNN's,3636.25,3636.71,whisper_canonical
1036,1036_w0864,8,Inside,3636.81,3637.171,whisper_canonical
1036,1036_w0864,9,Politics,3637.211,3637.731,whisper_canonical
1036,1036_w0864,10,and,3637.811,3637.911,whisper_canonical
1036,1036_w0864,11,co-anchor,3637.971,3638.532,whisper_canonical
1036,1036_w0864,12,of,3638.812,3638.852,whisper_canonical
1036,1036_w0864,13,State,3638.872,3639.153,whisper_canonical
1036,1036_w0864,14,of,3639.173,3639.213,whisper_canonical
1036,1036_w0864,15,the,3639.233,3639.353,whisper_canonical
1036,1036_w0864,16,Union.,3639.393,3639.693,whisper_canonical
1036,1036_w0865,0,I'm,3639.893,3639.973,whisper_canonical
1036,1036_w0865,1,Jake,3639.993,3640.173,whisper_canonical
1036,1036_w0865,2,"Tapper,",3640.214,3640.594,whisper_canonical
1036,1036_w0865,3,anchor,3640.794,3640.994,whisper_canonical
1036,1036_w0865,4,of,3641.034,3641.114,whisper_canonical
1036,1036_w0865,5,CNN's,3641.134,3641.535,whisper_canonical
1036,1036_w0865,6,The,3641.655,3641.755,whisper_canonical
1036,1036_w0865,7,Lead,3641.795,3642.115,whisper_canonical
1036,1036_w0865,8,and,3642.195,3642.295,whisper_canonical
1036,1036_w0865,9,co-anchor,3642.356,3642.856,whisper_canonical
1036,1036_w0865,10,of,3642.896,3642.956,whisper_canonical
1036,1036_w0865,11,State,3642.996,3643.156,whisper_canonical
1036,1036_w0865,12,of,3643.176,3643.236,whisper_canonical
1036,1036_w0865,13,the,3643.256,3643.316,whisper_canonical
1036,1036_w0865,14,Union.,3643.376,3643.577,whisper_canonical
1036,1036_w0866,0,Dana,3643.997,3644.317,whisper_canonical
1036,1036_w0866,1,and,3644.357,3644.437,whisper_canonical
1036,1036_w0866,2,I,3644.538,3644.598,whisper_canonical
1036,1036_w0866,3,will,3644.638,3644.838,whisper_canonical
1036,1036_w0866,4,co-moderate,3644.898,3645.679,whisper_canonical
1036,1036_w0866,5,this,3645.719,3645.879,whisper_canonical
1036,1036_w0866,6,evening.,3645.959,3646.199,whisper_canonical
1036,1036_w0867,0,Our,3646.259,3646.359,whisper_canonical
1036,1036_w0867,1,job,3646.399,3646.74,whisper_canonical
1036,1036_w0867,2,is,3646.96,3647.06,whisper_canonical
1036,1036_w0867,3,to,3647.16,3647.36,whisper_canonical
1036,1036_w0867,4,facilitate,3647.5,3648.201,whisper_canonical
1036,1036_w0867,5,a,3648.381,3648.441,whisper_canonical
1036,1036_w0867,6,debate,3648.521,3649.062,whisper_canonical
1036,1036_w0867,7,between,3649.402,3649.923,whisper_canonical
1036,1036_w0867,8,the,3649.943,3650.023,whisper_canonical
1036,1036_w0867,9,two,3650.083,3650.263,whisper_canonical
1036,1036_w0867,10,candidates,3650.323,3650.843,whisper_canonical
1036,1036_w0867,11,tonight.,3650.903,3651.244,whisper_canonical
1036,1036_w0868,0,Before,3651.724,3651.984,whisper_canonical
1036,1036_w0868,1,we,3652.024,3652.105,whisper_canonical
1036,1036_w0868,2,introduce,3652.145,3652.525,whisper_canonical
1036,1036_w0868,3,"them,",3652.545,3652.685,whisper_canonical
1036,1036_w0868,4,we,3652.705,3652.785,whisper_canonical
1036,1036_w0868,5,want,3652.825,3652.945,whisper_canonical
1036,1036_w0868,6,to,3652.965,3653.045,whisper_canonical
1036,1036_w0868,7,share,3653.085,3653.306,whisper_canonical
1036,1036_w0868,8,the,3653.346,3653.446,whisper_canonical
1036,1036_w0868,9,rules,3653.526,3653.886,whisper_canonical
1036,1036_w0868,10,of,3653.966,3654.026,whisper_canonical
1036,1036_w0868,11,the,3654.066,3654.126,whisper_canonical
1036,1036_w0868,12,debate,3654.166,3654.467,whisper_canonical
1036,1036_w0868,13,with,3654.527,3654.647,whisper_canonical
1036,1036_w0868,14,the,3654.687,3654.767,whisper_canonical
1036,1036_w0868,15,audience,3654.847,3655.187,whisper_canonical
1036,1036_w0868,16,at,3655.247,3655.307,whisper_canonical
1036,1036_w0868,17,home.,3655.348,3655.528,whisper_canonical
1036,1036_w0869,0,Former,3656.048,3656.288,whisper_canonical
1036,1036_w0869,1,President,3656.328,3656.729,whisper_canonical
1036,1036_w0869,2,Trump,3656.749,3657.029,whisper_canonical
1036,1036_w0869,3,will,3657.069,3657.209,whisper_canonical
1036,1036_w0869,4,be,3657.249,3657.309,whisper_canonical
1036,1036_w0869,5,on,3657.349,3657.409,whisper_canonical
1036,1036_w0869,6,the,3657.449,3657.529,whisper_canonical
1036,1036_w0869,7,left,3657.609,3657.829,whisper_canonical
1036,1036_w0869,8,side,3657.869,3658.13,whisper_canonical
1036,1036_w0869,9,of,3658.15,3658.21,whisper_canonical
1036,1036_w0869,10,the,3658.25,3658.33,whisper_canonical
1036,1036_w0869,11,screen.,3658.37,3658.71,whisper_canonical
1036,1036_w0870,0,President,3659.03,3659.33,whisper_canonical
1036,1036_w0870,1,Biden,3659.43,3659.711,whisper_canonical
1036,1036_w0870,2,will,3659.731,3659.851,whisper_canonical
1036,1036_w0870,3,be,3659.891,3659.951,whisper_canonical
1036,1036_w0870,4,appearing,3659.991,3660.391,whisper_canonical
1036,1036_w0870,5,on,3660.551,3660.651,whisper_canonical
1036,1036_w0870,6,the,3660.731,3660.831,whisper_canonical
1036,1036_w0870,7,right.,3660.891,3661.172,whisper_canonical
1036,1036_w0871,0,A,3661.312,3661.352,whisper_canonical
1036,1036_w0871,1,coin,3661.452,3661.772,whisper_canonical
1036,1036_w0871,2,toss,3661.812,3662.192,whisper_canonical
1036,1036_w0871,3,determines,3662.552,3663.073,whisper_canonical
1036,1036_w0871,4,their,3663.113,3663.253,whisper_canonical
1036,1036_w0871,5,positions.,3663.293,3663.793,whisper_canonical
1036,1036_w0872,0,Each,3664.434,3664.594,whisper_canonical
1036,1036_w0872,1,candidate,3664.634,3665.074,whisper_canonical
1036,1036_w0872,2,will,3665.114,3665.254,whisper_canonical
1036,1036_w0872,3,have,3665.294,3665.414,whisper_canonical
1036,1036_w0872,4,two,3665.554,3665.735,whisper_canonical
1036,1036_w0872,5,minutes,3665.795,3666.095,whisper_canonical
1036,1036_w0872,6,to,3666.135,3666.215,whisper_canonical
1036,1036_w0872,7,answer,3666.335,3666.595,whisper_canonical
1036,1036_w0872,8,a,3666.635,3666.675,whisper_canonical
1036,1036_w0872,9,question,3666.715,3667.196,whisper_canonical
1036,1036_w0872,10,and,3667.636,3667.736,whisper_canonical
1036,1036_w0872,11,one,3667.956,3668.076,whisper_canonical
1036,1036_w0872,12,minute,3668.156,3668.436,whisper_canonical
1036,1036_w0872,13,each,3668.576,3668.777,whisper_canonical
1036,1036_w0872,14,for,3668.837,3668.977,whisper_canonical
1036,1036_w0872,15,responses,3669.037,3669.737,whisper_canonical
1036,1036_w0872,16,and,3669.957,3670.057,whisper_canonical
1036,1036_w0872,17,rebuttals.,3670.117,3670.638,whisper_canonical
1036,1036_w0873,0,An,3671.158,3671.238,whisper_canonical
1036,1036_w0873,1,additional,3671.278,3671.759,whisper_canonical
1036,1036_w0873,2,minute,3671.799,3672.039,whisper_canonical
1036,1036_w0873,3,for,3672.059,3672.199,whisper_canonical
1036,1036_w0873,4,follow-up,3672.279,3672.759,whisper_canonical
1036,1036_w0873,5,clarification,3672.819,3673.6,whisper_canonical
1036,1036_w0873,6,or,3673.7,3673.78,whisper_canonical
1036,1036_w0873,7,response,3673.84,3674.32,whisper_canonical
1036,1036_w0873,8,is,3674.801,3674.881,whisper_canonical
1036,1036_w0873,9,at,3674.981,3675.061,whisper_canonical
1036,1036_w0873,10,the,3675.121,3675.201,whisper_canonical
1036,1036_w0873,11,moderator's,3675.281,3675.921,whisper_canonical
1036,1036_w0873,12,discretion.,3676.081,3676.622,whisper_canonical
1036,1036_w0874,0,When,3677.471,3677.591,whisper_canonical
1036,1036_w0874,1,it's,3677.631,3677.751,whisper_canonical
1036,1036_w0874,2,time,3677.811,3678.052,whisper_canonical
1036,1036_w0874,3,for,3678.112,3678.272,whisper_canonical
1036,1036_w0874,4,a,3678.312,3678.332,whisper_canonical
1036,1036_w0874,5,candidate,3678.412,3678.852,whisper_canonical
1036,1036_w0874,6,to,3678.892,3679.013,whisper_canonical
1036,1036_w0874,7,"speak,",3679.093,3679.433,whisper_canonical
1036,1036_w0874,8,his,3679.653,3679.813,whisper_canonical
1036,1036_w0874,9,microphone,3679.913,3680.514,whisper_canonical
1036,1036_w0874,10,will,3680.574,3680.754,whisper_canonical
1036,1036_w0874,11,be,3680.794,3680.874,whisper_canonical
1036,1036_w0874,12,turned,3680.934,3681.235,whisper_canonical
1036,1036_w0874,13,on,3681.515,3681.615,whisper_canonical
1036,1036_w0874,14,and,3681.976,3682.056,whisper_canonical
1036,1036_w0874,15,his,3682.096,3682.196,whisper_canonical
1036,1036_w0874,16,opponent's,3682.236,3682.656,whisper_canonical
1036,1036_w0874,17,microphone,3682.736,3683.317,whisper_canonical
1036,1036_w0874,18,will,3683.397,3683.577,whisper_canonical
1036,1036_w0874,19,be,3683.617,3683.717,whisper_canonical
1036,1036_w0874,20,turned,3683.757,3684.058,whisper_canonical
1036,1036_w0874,21,off.,3684.278,3684.398,whisper_canonical
1036,1036_w0875,0,Should,3685.039,3685.219,whisper_canonical
1036,1036_w0875,1,a,3685.239,3685.259,whisper_canonical
1036,1036_w0875,2,candidate,3685.319,3685.759,whisper_canonical
1036,1036_w0875,3,interrupt,3685.879,3686.44,whisper_canonical
1036,1036_w0875,4,when,3686.52,3686.64,whisper_canonical
1036,1036_w0875,5,his,3686.68,3686.78,whisper_canonical
1036,1036_w0875,6,microphone,3686.86,3687.381,whisper_canonical
1036,1036_w0875,7,is,3687.421,3687.501,whisper_canonical
1036,1036_w0875,8,"muted,",3687.581,3687.901,whisper_canonical
1036,1036_w0875,9,he,3688.282,3688.362,whisper_canonical
1036,1036_w0875,10,will,3688.402,3688.562,whisper_canonical
1036,1036_w0875,11,be,3688.602,3688.682,whisper_canonical
1036,1036_w0875,12,difficult,3688.782,3689.263,whisper_canonical
1036,1036_w0875,13,to,3689.303,3689.423,whisper_canonical
1036,1036_w0875,14,understand,3689.503,3690.024,whisper_canonical
1036,1036_w0875,15,for,3690.144,3690.424,whisper_canonical
1036,1036_w0875,16,viewers,3690.444,3690.924,whisper_canonical
1036,1036_w0875,17,at,3690.984,3691.045,whisper_canonical
1036,1036_w0875,18,home.,3691.085,3691.305,whisper_canonical
1036,1036_w0876,0,At,3692.146,3692.206,whisper_canonical
1036,1036_w0876,1,the,3692.226,3692.326,whisper_canonical
1036,1036_w0876,2,end,3692.366,3692.486,whisper_canonical
1036,1036_w0876,3,of,3692.506,3692.566,whisper_canonical
1036,1036_w0876,4,the,3692.606,3692.666,whisper_canonical
1036,1036_w0876,5,"debate,",3692.726,3693.026,whisper_canonical
1036,1036_w0876,6,each,3693.167,3693.307,whisper_canonical
1036,1036_w0876,7,candidate,3693.387,3693.847,whisper_canonical
1036,1036_w0876,8,will,3693.887,3694.068,whisper_canonical
1036,1036_w0876,9,get,3694.088,3694.248,whisper_canonical
1036,1036_w0876,10,two,3694.348,3694.528,whisper_canonical
1036,1036_w0876,11,minutes,3694.588,3694.888,whisper_canonical
1036,1036_w0876,12,for,3695.028,3695.209,whisper_canonical
1036,1036_w0876,13,closing,3695.289,3695.649,whisper_canonical
1036,1036_w0876,14,statements.,3695.709,3696.15,whisper_canonical
1036,1036_w0877,0,There,3696.63,3696.79,whisper_canonical
1036,1036_w0877,1,is,3696.85,3696.95,whisper_canonical
1036,1036_w0877,2,no,3697.05,3697.251,whisper_canonical
1036,1036_w0877,3,studio,3697.331,3697.791,whisper_canonical
1036,1036_w0877,4,audience,3697.891,3698.271,whisper_canonical
1036,1036_w0877,5,tonight.,3698.311,3698.672,whisper_canonical
1036,1036_w0878,0,Pre-written,3699.072,3699.612,whisper_canonical
1036,1036_w0878,1,"notes,",3699.672,3699.953,whisper_canonical
1036,1036_w0878,2,"props,",3700.253,3700.593,whisper_canonical
1036,1036_w0878,3,or,3700.793,3700.873,whisper_canonical
1036,1036_w0878,4,contact,3700.973,3701.514,whisper_canonical
1036,1036_w0878,5,with,3701.574,3701.714,whisper_canonical
1036,1036_w0878,6,campaign,3701.774,3702.294,whisper_canonical
1036,1036_w0878,7,staff,3702.314,3702.614,whisper_canonical
1036,1036_w0878,8,are,3702.715,3702.815,whisper_canonical
1036,1036_w0878,9,not,3702.855,3703.015,whisper_canonical
1036,1036_w0878,10,permitted,3703.095,3703.495,whisper_canonical
1036,1036_w0878,11,during,3703.515,3703.755,whisper_canonical
