debate_audio_id,turn_id,sentence_id,sentence_index_in_turn,speaker_raw,n_words,n_words_matched,start_sec,end_sec,duration_sec,sentence_text
1019,1019_t0153,1019_t0153_s020,19,OBAMA,29,29,4947.708,4954.634,6.926,"And I have to say, Senator McCain and I, I think agree on the importance of energy, but Senator McCain mentioned earlier the importance of looking at a record."
1019,1019_t0153,1019_t0153_s021,20,OBAMA,17,15,4955.214,4962.062,6.848,"Over 26 years, Senator McCain voted 23 times against alternative energy, like solar, and wind, and biodiesel."
1019,1019_t0153,1019_t0153_s022,21,OBAMA,73,60,4962.507,4982.945,20.438,"And so we — we — we’ve got to walk the walk and not just talk the talk when it comes to energy independence, because this is probably going to be just as vital for our economy and the pain that people are feeling at the pump — and, you know, winter’s coming and home heating oil — as it is our national security and the issue of climate change that’s so important."
1019,1019_t0154,1019_t0154_s001,0,LEHRER,9,8,4983.225,4986.826,3.601,We’ve got time for one more lead question segment.
1019,1019_t0154,1019_t0154_s002,1,LEHRER,4,3,4987.447,4988.507,1.06,We’re way out of…
1019,1019_t0155,1019_t0155_s001,0,LEHRER,4,2,4989.907,4990.798,0.891,Quick response and then…
1019,1019_t0156,1019_t0156_s001,0,MCCAIN,7,3,4990.853,4993.208,2.355,No one from Arizona is against solar.
1019,1019_t0156,1019_t0156_s002,1,MCCAIN,15,12,4993.649,4998.09,4.441,"And Senator Obama says he’s for nuclear, but he’s against reprocessing and he’s against storing."
1019,1019_t0156,1019_t0156_s003,2,MCCAIN,1,1,4998.51,4998.77,0.26,So…
1019,1019_t0157,1019_t0157_s001,0,OBAMA,5,0,4998.811,4998.977,0.166,"That’s just not true, John."
1019,1019_t0157,1019_t0157_s002,1,OBAMA,7,0,4999.019,4999.267,0.249,"John, I’m sorry, but that’s not true."
1019,1019_t0158,1019_t0158_s001,0,MCCAIN,8,5,4999.309,5000.731,1.422,… it’s hard to get there from here.
1019,1019_t0158,1019_t0158_s002,1,MCCAIN,15,15,5001.091,5006.773,5.682,And off-shore drilling is also something that is very important and it is a bridge.
1019,1019_t0158,1019_t0158_s003,2,MCCAIN,24,24,5007.433,5016.118,8.685,"And we know that, if we drill off-shore and exploit a lot of these reserves, it will help, at temporarily, relieve our energy requirements."
1019,1019_t0158,1019_t0158_s004,3,MCCAIN,17,17,5016.559,5021.504,4.945,"And it will have, I think, an important effect on the price of a barrel of oil."
1019,1019_t0159,1019_t0159_s001,0,OBAMA,16,0,5021.51,5021.598,0.087,"I just have to respond very quickly, just to correct — just to correct the record."
1019,1019_t0160,1019_t0160_s001,0,MCCAIN,10,10,5021.604,5024.847,3.243,"So I want to say that, with the Nunn-Lugar thing…"
1019,1019_t0161,1019_t0161_s001,0,LEHRER,3,0,5024.987,5025.268,0.28,"Excuse me, Senator."
1019,1019_t0162,1019_t0162_s001,0,OBAMA,1,0,5025.408,5025.408,0.0,John?
1019,1019_t0163,1019_t0163_s001,0,MCCAIN,16,14,5025.548,5030.283,4.735,… I supported Nunn-Lugar back in the early 1990s when a lot of my colleagues didn’t.
1019,1019_t0163,1019_t0163_s002,1,MCCAIN,32,32,5030.613,5042.261,11.648,That was the key legislation at the time and put us on the road to eliminating this issue of nuclear waste and the nuclear fuel that has to be taken care of.
1019,1019_t0164,1019_t0164_s001,0,OBAMA,10,8,5042.381,5043.581,1.2,I — I just have to correct the record here.
1019,1019_t0164,1019_t0164_s002,1,OBAMA,10,10,5043.762,5046.963,3.201,I have never said that I object to nuclear waste.
1019,1019_t0164,1019_t0164_s003,2,OBAMA,11,10,5047.003,5048.944,1.941,What I’ve said is that we have to store it safely.
1019,1019_t0164,1019_t0164_s004,3,OBAMA,10,9,5049.464,5052.706,3.242,"And, Senator McCain, he says — he talks about Arizona."
1019,1019_t0165,1019_t0165_s001,0,LEHRER,2,0,5052.746,5052.786,0.04,All right.
1019,1019_t0166,1019_t0166_s001,0,OBAMA,7,6,5052.826,5053.726,0.9,"I’ve got to make this point, Jim."
1019,1019_t0167,1019_t0167_s001,0,LEHRER,1,0,5053.936,5053.936,0.0,OK.
1019,1019_t0168,1019_t0168_s001,0,OBAMA,2,2,5054.146,5054.987,0.841,He objects…
1019,1019_t0169,1019_t0169_s001,0,MCCAIN,10,9,5055.087,5057.828,2.741,I have voted for alternate fuel all of my time…
1019,1019_t0170,1019_t0170_s001,0,OBAMA,6,1,5057.848,5057.906,0.058,He — he — he objects…
1019,1019_t0171,1019_t0171_s001,0,LEHRER,5,0,5057.912,5057.936,0.024,"One at a time, please."
1019,1019_t0172,1019_t0172_s001,0,OBAMA,2,1,5057.942,5058.348,0.406,He objected…
1019,1019_t0173,1019_t0173_s001,0,LEHRER,4,0,5058.464,5058.812,0.348,One at a time.
1019,1019_t0174,1019_t0174_s001,0,MCCAIN,8,8,5058.928,5061.029,2.101,No one can be opposed to alternate energy.
1019,1019_t0175,1019_t0175_s001,0,OBAMA,4,2,5061.036,5061.269,0.233,"All right, fair enough."
1019,1019_t0175,1019_t0175_s002,1,OBAMA,3,2,5061.349,5061.729,0.38,Let’s move on.
1019,1019_t0175,1019_t0175_s003,2,OBAMA,11,8,5061.81,5063.65,1.84,You’ve got one more energy — you’ve got one more question.
1019,1019_t0176,1019_t0176_s001,0,LEHRER,8,3,5063.71,5064.751,1.041,This is the last — last lead question.
1019,1019_t0176,1019_t0176_s002,1,LEHRER,5,5,5064.771,5066.411,1.64,You have two minutes each.
1019,1019_t0176,1019_t0176_s003,2,LEHRER,10,10,5066.591,5069.273,2.682,"And the question is this, beginning with you, Senator McCain."
1019,1019_t0176,1019_t0176_s004,3,LEHRER,19,18,5069.993,5075.155,5.162,What do you think the likelihood is that there would be another 9/11-type attack on the continental United States?
1019,1019_t0177,1019_t0177_s001,0,MCCAIN,12,11,5078.4,5081.362,2.962,I think it’s much less than it was the day after 9/11.
1019,1019_t0177,1019_t0177_s002,1,MCCAIN,18,16,5082.042,5087.746,5.704,"I think it — that we have a safer nation, but we are a long way from safe."
1019,1019_t0177,1019_t0177_s003,2,MCCAIN,24,23,5088.587,5093.79,5.203,"And I want to tell you that one of the things I’m most proud of, among others, because I have worked across the aisle."
1019,1019_t0177,1019_t0177_s004,3,MCCAIN,13,13,5094.13,5097.532,3.402,"I have a long record on that, on a long series of reforms."
1019,1019_t0177,1019_t0177_s005,4,MCCAIN,30,30,5098.093,5109.657,11.564,"But after 9/11, Senator Joe Lieberman and I decided that we needed a commission, and that was a commission to investigate 9/11, and find out what happened, and fix it."
1019,1019_t0177,1019_t0177_s006,5,MCCAIN,18,15,5110.438,5116.04,5.602,"And we were — we were opposed by the administration, another area where I differed with this administration."
1019,1019_t0177,1019_t0177_s007,6,MCCAIN,21,21,5116.84,5124.504,7.664,"And we were stymied until the families of 9/11 came, and they descended on Washington, and we got that legislation passed."
1019,1019_t0177,1019_t0177_s008,7,MCCAIN,13,12,5125.145,5129.487,4.342,"And there were a series of recommendations, as I recall, more than 40."
1019,1019_t0177,1019_t0177_s009,8,MCCAIN,19,18,5130.088,5136.111,6.023,And I’m happy to say that we’ve gotten written into law most of those reforms recommended by that commission.
1019,1019_t0177,1019_t0177_s010,9,MCCAIN,17,17,5136.491,5143.956,7.465,"I’m proud of that work, again, bipartisan, reaching across the aisle, working together, Democrat and Republican alike."
1019,1019_t0177,1019_t0177_s011,10,MCCAIN,12,12,5144.616,5147.779,3.163,So we have a long way to go in our intelligence services.
1019,1019_t0177,1019_t0177_s012,11,MCCAIN,10,10,5147.879,5150.461,2.582,We have to do a better job in human intelligence.
1019,1019_t0177,1019_t0177_s013,12,MCCAIN,26,22,5150.501,5159.348,8.847,And we’ve got to — to make sure that we have people who are trained interrogators so that we don’t ever torture a prisoner ever again.
1019,1019_t0177,1019_t0177_s014,13,MCCAIN,13,13,5159.989,5166.193,6.204,We have to make sure that our technological and intelligence capabilities are better.
1019,1019_t0177,1019_t0177_s015,14,MCCAIN,9,9,5166.393,5168.734,2.341,We have to work more closely with our allies.
1019,1019_t0177,1019_t0177_s016,15,MCCAIN,13,13,5169.274,5172.416,3.142,"I know our allies, and I can work much more closely with them."
1019,1019_t0177,1019_t0177_s017,16,MCCAIN,17,16,5173.096,5178.099,5.003,But I can tell you that I think America is safer today than it was on 9/11.
1019,1019_t0177,1019_t0177_s018,17,MCCAIN,13,11,5178.46,5181.441,2.981,But that doesn’t mean that we don’t have a long way to go.
1019,1019_t0177,1019_t0177_s019,18,MCCAIN,27,25,5181.661,5190.967,9.306,"And I’d like to remind you, also, as a result of those recommendations, we’ve probably had the largest reorganization of government since we established the Defense Department."
1019,1019_t0177,1019_t0177_s020,19,MCCAIN,16,16,5191.607,5196.268,4.661,And I think that those men and women in those agencies are doing a great job.
1019,1019_t0177,1019_t0177_s021,20,MCCAIN,27,27,5196.728,5203.97,7.242,"But we still have a long way to go before we can declare America safe, and that means doing a better job along our borders, as well."
1019,1019_t0178,1019_t0178_s001,0,LEHRER,4,4,5204.87,5206.05,1.18,"Two minutes, Senator Obama."
1019,1019_t0179,1019_t0179_s001,0,OBAMA,13,13,5207.01,5210.671,3.661,"Well, first of all, I think that we are safer in some ways."
1019,1019_t0179,1019_t0179_s002,1,OBAMA,9,8,5210.791,5213.432,2.641,"Obviously, we’ve poured billions of dollars into airport security."
1019,1019_t0179,1019_t0179_s003,2,OBAMA,20,20,5213.452,5220.853,7.401,"We have done some work in terms of securing potential targets, but we still have a long way to go."
1019,1019_t0179,1019_t0179_s004,3,OBAMA,11,9,5221.093,5224.053,2.96,We’ve got to make sure that we’re hardening our chemical sites.
1019,1019_t0179,1019_t0179_s005,4,OBAMA,16,14,5224.634,5228.434,3.8,We haven’t done enough in terms of transit; we haven’t done enough in terms of ports.
1019,1019_t0179,1019_t0179_s006,5,OBAMA,18,18,5229.054,5236.776,7.722,And the biggest threat that we face right now is not a nuclear missile coming over the skies.
1019,1019_t0179,1019_t0179_s007,6,OBAMA,4,3,5237.056,5237.896,0.84,It’s in a suitcase.
1019,1019_t0179,1019_t0179_s008,7,OBAMA,11,11,5238.616,5241.236,2.62,This is why the issue of nuclear proliferation is so important.
1019,1019_t0179,1019_t0179_s009,8,OBAMA,20,17,5241.376,5247.738,6.362,It is the — the biggest threat to the United States is a terrorist getting their hands on nuclear weapons.
1019,1019_t0179,1019_t0179_s010,9,OBAMA,12,10,5248.218,5251.399,3.181,And we — we are spending billions of dollars on missile defense.
1019,1019_t0179,1019_t0179_s011,10,OBAMA,50,49,5252.359,5270.085,17.726,"And I actually believe that we need missile defense, because of Iran and North Korea and the potential for them to obtain or to launch nuclear weapons, but I also believe that, when we are only spending a few hundred million dollars on nuclear proliferation, then we’re making a mistake."
1019,1019_t0179,1019_t0179_s012,11,OBAMA,13,12,5272.057,5275.869,3.812,"The other thing that we have to focus on, though, is Al Qaida."
1019,1019_t0179,1019_t0179_s013,12,OBAMA,7,6,5276.48,5278.141,1.661,They are now operating in 60 countries.
1019,1019_t0179,1019_t0179_s014,13,OBAMA,7,6,5278.582,5280.964,2.382,We can’t simply be focused on Iraq.
1019,1019_t0179,1019_t0179_s015,14,OBAMA,15,15,5282.064,5286.488,4.424,"We have to go to the root cause, and that is in Afghanistan and Pakistan."
1019,1019_t0179,1019_t0179_s016,15,OBAMA,5,4,5286.698,5287.568,0.87,That’s going to be critical.
1019,1019_t0179,1019_t0179_s017,16,OBAMA,10,10,5287.668,5289.79,2.122,We are going to need more cooperation with our allies.
1019,1019_t0179,1019_t0179_s018,17,OBAMA,8,8,5290.45,5291.651,1.201,And one last point I want to make.
1019,1019_t0179,1019_t0179_s019,18,OBAMA,34,34,5292.272,5302.803,10.531,"It is important for us to understand that the way we are perceived in the world is going to make a difference, in terms of our capacity to get cooperation and root out terrorism."
1019,1019_t0179,1019_t0179_s020,19,OBAMA,20,19,5303.164,5307.687,4.523,And one of the things that I intend to do as president is to restore America’s standing in the world.
1019,1019_t0179,1019_t0179_s021,20,OBAMA,16,16,5308.087,5313.29,5.203,We are less respected now than we were eight years ago or even four years ago.
1019,1019_t0180,1019_t0180_s001,0,OBAMA,8,8,5313.451,5315.032,1.581,And this is the greatest country on Earth.
1019,1019_t0180,1019_t0180_s002,1,OBAMA,69,67,5315.76,5335.445,19.685,"But because of some of the mistakes that have been made — and I give Senator McCain great credit on the torture issue, for having identified that as something that undermines our long-term security — because of those things, we, I think, are going to have a lot of work to do in the next administration to restore that sense that America is that shining beacon on a hill."
1019,1019_t0181,1019_t0181_s001,0,LEHRER,14,12,5335.565,5339.106,3.541,Do you agree there’s much to be done in a new administration to restore…
1019,1019_t0182,1019_t0182_s001,0,MCCAIN,15,15,5340.846,5345.089,4.243,"But in the case of missile defense, Senator Obama said it had to be, quote, “proven."
1019,1019_t0182,1019_t0182_s002,1,MCCAIN,15,14,5346.07,5352.214,6.144,"” That wasn’t proven when Ronald Reagan said we would do SDI, which is missile defense."
1019,1019_t0182,1019_t0182_s003,2,MCCAIN,17,15,5352.775,5356.437,3.662,And it was major — a major factor in bringing about the end of the Cold War.
1019,1019_t0182,1019_t0182_s004,3,MCCAIN,7,7,5356.758,5358.299,1.541,We seem to come full circle again.
1019,1019_t0182,1019_t0182_s005,4,MCCAIN,22,16,5358.839,5365.911,7.072,"Senator Obama still doesn’t quite understand — or doesn’t get it — that if we fail in Iraq, it encourages Al Qaida."
1019,1019_t0182,1019_t0182_s006,5,MCCAIN,7,7,5366.125,5368.267,2.142,They would establish a base in Iraq.
1019,1019_t0182,1019_t0182_s007,6,MCCAIN,54,51,5369.127,5391.587,22.46,"The consequences of defeat, which would result from his plan of withdrawal and according to date certain, regardless of conditions, according to our military leaders, according to every expert, would lead to defeat — possible defeat, loss of all the fragile sacrifice that we’ve made of American blood and treasure, which grieves us all."
1019,1019_t0182,1019_t0182_s008,7,MCCAIN,24,21,5392.227,5401.413,9.186,"All of that would be lost if we followed Senator Obama’s plan to have specific dates with withdrawal, regardless of conditions on the ground."
1019,1019_t0182,1019_t0182_s009,8,MCCAIN,13,12,5401.833,5406.196,4.363,"And General Petraeus says we have had great success, but it’s very fragile."
1019,1019_t0182,1019_t0182_s010,9,MCCAIN,10,9,5406.376,5409.118,2.742,And we can’t do what Senator Obama wants to do.
1019,1019_t0182,1019_t0182_s011,10,MCCAIN,8,7,5409.498,5411.319,1.821,That is the central issue of our time.
1019,1019_t0182,1019_t0182_s012,11,MCCAIN,30,29,5411.72,5419.865,8.145,And I think Americans will judge very seriously as to whether that’s the right path or the wrong path and who should be the next president of the United States.
1019,1019_t0183,1019_t0183_s001,0,LEHRER,9,8,5420.325,5423.297,2.972,You see the same connections that Senator McCain does?
1019,1019_t0184,1019_t0184_s001,0,OBAMA,4,2,5423.407,5423.948,0.541,"Oh, there’s no doubt."
1019,1019_t0184,1019_t0184_s002,1,OBAMA,18,18,5423.968,5433.834,9.866,"Look, over the last eight years, this administration, along with Senator McCain, have been solely focused on Iraq."
1019,1019_t0184,1019_t0184_s003,2,OBAMA,5,5,5434.295,5435.916,1.621,That has been their priority.
1019,1019_t0184,1019_t0184_s004,3,OBAMA,9,9,5435.976,5437.937,1.961,That has been where all our resources have gone.
1019,1019_t0184,1019_t0184_s005,4,OBAMA,9,9,5438.798,5441.52,2.722,"In the meantime, bin Laden is still out there."
1019,1019_t0184,1019_t0184_s006,5,OBAMA,4,3,5442.357,5443.217,0.86,He is not captured.
1019,1019_t0184,1019_t0184_s007,6,OBAMA,4,3,5443.697,5444.398,0.701,He is not killed.
1019,1019_t0184,1019_t0184_s008,7,OBAMA,4,3,5444.858,5446.298,1.44,Al Qaida is resurgent.
1019,1019_t0184,1019_t0184_s009,8,OBAMA,17,16,5447.718,5454.46,6.742,"In the meantime, we’ve got challenges, for example, with China, where we are borrowing billions of dollars."
1019,1019_t0184,1019_t0184_s010,9,OBAMA,10,10,5454.94,5457.361,2.421,They now hold a trillion dollars’ worth of our debt.
1019,1019_t0184,1019_t0184_s011,10,OBAMA,17,16,5458.201,5464.543,6.342,"And they are active in countries like — in regions like Latin America, and Asia, and Africa."
1019,1019_t0184,1019_t0184_s012,11,OBAMA,20,16,5464.57,5471.625,7.055,"They are — the conspicuousness of their presence is only matched by our absence, because we’ve been focused on Iraq."
1019,1019_t0184,1019_t0184_s013,12,OBAMA,27,27,5473.186,5485.225,12.039,"We have weakened our capacity to project power around the world because we have viewed everything through this single lens, not to mention, look at our economy."
1019,1019_t0184,1019_t0184_s014,13,OBAMA,10,9,5485.285,5490.646,5.361,We are now spending $10 billion or more every month.
1019,1019_t0184,1019_t0184_s015,14,OBAMA,13,12,5491.326,5494.449,3.123,And that means we can’t provide health care to people who need it.
1019,1019_t0184,1019_t0184_s016,15,OBAMA,23,22,5494.909,5500.974,6.065,"We can’t invest in science and technology, which will determine whether or not we are going to be competitive in the long term."
1019,1019_t0184,1019_t0184_s017,16,OBAMA,19,19,5501.274,5509.091,7.817,There has never been a country on Earth that saw its economy decline and yet maintained its military superiority.
1019,1019_t0184,1019_t0184_s018,17,OBAMA,7,7,5509.452,5511.194,1.742,So this is a national security issue.
1019,1019_t0184,1019_t0184_s019,18,OBAMA,6,5,5511.594,5514.177,2.583,We haven’t adequately funded veterans’ care.
1019,1019_t0184,1019_t0184_s020,19,OBAMA,30,28,5514.978,5523.047,8.069,"I sit on the Veterans Affairs Committee, and we’ve got — I meet veterans all across the country who are trying to figure out, “How can I get disability payments?"
1019,1019_t0184,1019_t0184_s021,20,OBAMA,10,8,5523.387,5526.31,2.923,"I’ve got post-traumatic stress disorder, and yet I can’t get treatment."
1019,1019_t0184,1019_t0184_s022,21,OBAMA,17,17,5527.595,5533.077,5.482,"” So we have put all chips in, right there, and nobody is talking about losing this war."
1019,1019_t0184,1019_t0184_s023,22,OBAMA,25,24,5533.398,5541.181,7.783,What we are talking about is recognizing that the next president has to have a broader strategic vision about all the challenges that we face.
1019,1019_t0184,1019_t0184_s024,23,OBAMA,8,7,5541.471,5543.162,1.691,That’s been missing over the last eight years.
1019,1019_t0184,1019_t0184_s025,24,OBAMA,9,9,5543.642,5545.303,1.661,That sense is something that I want to restore.
1019,1019_t0185,1019_t0185_s001,0,MCCAIN,23,20,5546.053,5554.147,8.094,"I’ve been involved, as I mentioned to you before, in virtually every major national security challenge we’ve faced in the last 20-some years."
1019,1019_t0185,1019_t0185_s002,1,MCCAIN,10,10,5554.767,5558.581,3.814,"There are some advantages to experience, and knowledge, and judgment."
1019,1019_t0185,1019_t0185_s003,2,MCCAIN,98,83,5559.801,5597.229,37.428,"And I — and I honestly don’t believe that Senator Obama has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian invasion — aggression in Georgia, to his — you know, we’ve seen this stubbornness before in this administration to cling to a belief that somehow the surge has not succeeded and failing to acknowledge that he was wrong about the surge is — shows to me that we — that — that we need more flexibility in a president of the United States than that."
1019,1019_t0185,1019_t0185_s004,3,MCCAIN,16,16,5598.09,5602.675,4.585,"As far as our other issues that he brought up are concerned, I know the veterans."
1019,1019_t0185,1019_t0185_s005,4,MCCAIN,4,4,5602.775,5603.455,0.68,I know them well.
1019,1019_t0185,1019_t0185_s006,5,MCCAIN,12,11,5604.211,5606.272,2.061,And I know that they know that I’ll take care of them.
1019,1019_t0185,1019_t0185_s007,6,MCCAIN,16,15,5606.612,5611.894,5.282,And I’ve been proud of their support and their recognition of my service to the veterans.
1019,1019_t0185,1019_t0185_s008,7,MCCAIN,4,4,5612.554,5613.234,0.68,And I love them.
1019,1019_t0185,1019_t0185_s009,8,MCCAIN,6,5,5613.494,5614.435,0.941,And I’ll take care of them.
1019,1019_t0185,1019_t0185_s010,9,MCCAIN,9,8,5614.675,5616.155,1.48,And they know that I’ll take care of them.
1019,1019_t0185,1019_t0185_s011,10,MCCAIN,7,6,5616.856,5618.296,1.44,And that’s going to be my job.
1019,1019_t0185,1019_t0185_s012,11,MCCAIN,24,24,5618.976,5628.248,9.272,"But, also, I have the ability, and the knowledge, and the background to make the right judgments, to keep this country safe and secure."
1019,1019_t0185,1019_t0185_s013,12,MCCAIN,14,14,5628.829,5634.274,5.445,"Reform, prosperity, and peace, these are major challenges to the United States of America."
1019,1019_t0185,1019_t0185_s014,13,MCCAIN,8,7,5634.934,5636.956,2.022,I don’t think I need any on-the-job training.
1019,1019_t0185,1019_t0185_s015,14,MCCAIN,8,8,5637.456,5638.978,1.522,I’m ready to go at it right now.
1019,1019_t0186,1019_t0186_s001,0,OBAMA,8,8,5640.159,5642.481,2.322,"Well, let me just make a closing point."
1019,1019_t0186,1019_t0186_s002,1,OBAMA,7,5,5642.968,5645.083,2.115,"You know, my father came from Kenya."
1019,1019_t0186,1019_t0186_s003,2,OBAMA,6,5,5645.213,5646.004,0.791,That’s where I get my name.
1019,1019_t0186,1019_t0186_s004,3,OBAMA,38,38,5647.065,5661.384,14.319,"And in the ’60s, he wrote letter after letter to come to college here in the United States because the notion was that there was no other country on Earth where you could make it if you tried."
1019,1019_t0186,1019_t0186_s005,4,OBAMA,13,13,5661.404,5666.385,4.981,The ideals and the values of the United States inspired the entire world.
1019,1019_t0186,1019_t0186_s006,5,OBAMA,29,28,5667.186,5677.089,9.903,"I don’t think any of us can say that our standing in the world now, the way children around the world look at the United States, is the same."
1019,1019_t0186,1019_t0186_s007,6,OBAMA,77,70,5678.161,5700.645,22.484,"And part of what we need to do, what the next president has to do — and this is part of our judgment, this is part of how we’re going to keep America safe — is to — to send a message to the world that we are going to invest in issues like education, we are going to invest in issues that — that relate to how ordinary people are able to live out their dreams."
1019,1019_t0186,1019_t0186_s008,7,OBAMA,17,17,5700.685,5703.306,2.621,And that is something that I’m going to be committed to as president of the United States.
1019,1019_t0187,1019_t0187_s001,0,LEHRER,2,2,5703.406,5703.706,0.3,Few seconds.
1019,1019_t0187,1019_t0187_s002,1,LEHRER,3,2,5703.816,5704.546,0.73,We’re almost finished.
1019,1019_t0188,1019_t0188_s001,0,MCCAIN,20,20,5705.846,5712.855,7.009,"Jim, when I came home from prison, I saw our veterans being very badly treated, and it made me sad."
1019,1019_t0188,1019_t0188_s002,1,MCCAIN,40,40,5713.616,5726.702,13.086,"And I embarked on an effort to resolve the POW-MIA issue, which we did in a bipartisan fashion, and then I worked on normalization of relations between our two countries so that our veterans could come all the way home."
1019,1019_t0188,1019_t0188_s003,2,MCCAIN,35,35,5727.462,5736.025,8.563,"I guarantee you, as president of the United States, I know how to heal the wounds of war, I know how to deal with our adversaries, and I know how to deal with our friends."
1019,1019_t0189,1019_t0189_s001,0,LEHRER,6,6,5736.747,5738.648,1.901,And that ends this debate tonight.
1019,1019_t0189,1019_t0189_s002,1,LEHRER,8,7,5738.948,5741.289,2.341,"On October 2nd, next Thursday, also at 9:00 p."
1019,1019_t0189,1019_t0189_s004,3,LEHRER,14,14,5741.769,5746.711,4.942,"Eastern time, the two vice presidential candidates will debate at Washington University in St."
1019,1019_t0189,1019_t0189_s005,4,LEHRER,1,1,5746.771,5747.091,0.32,Louis.
1019,1019_t0189,1019_t0189_s006,5,LEHRER,9,9,5747.151,5749.832,2.681,"My PBS colleague, Gwen Ifill, will be the moderator."
1019,1019_t0189,1019_t0189_s007,6,LEHRER,9,9,5750.352,5753.793,3.441,"For now, from Oxford, Mississippi, thank you, senators, both."
1019,1019_t0189,1019_t0189_s008,7,LEHRER,3,3,5754.514,5755.294,0.78,I’m Jim Lehrer.
1019,1019_t0189,1019_t0189_s009,8,LEHRER,5,5,5755.354,5756.855,1.501,"Thank you, and good night."
1019,1019_t0189,1019_t0189_s010,9,LEHRER,23,0,5756.855,5756.855,0.0,"END Transcription by: CQ Transcriptions/Morningside September 26, 2008 The First McCain-Obama Presidential Debate FIRST PRESIDENTIAL CANDIDATES’ DEBATE THE UNIVERSITY OF MISSISSIPPI, OXFORD MISSISSIPPI"
1021,1021_t0001,1021_t0001_s003,2,SPEAKERS,7,0,7.881,7.881,0.0,SENATOR JOHN MCCAIN REPUBLICAN PRESIDENTIAL NOMINEE U.
1021,1021_t0001,1021_t0001_s004,3,SPEAKERS,1,0,7.881,7.881,0.0,S.
1021,1021_t0001,1021_t0001_s005,4,SPEAKERS,18,7,7.881,11.183,3.302,"SENATOR BARACK OBAMA DEMOCRATIC PRESIDENTIAL NOMINEE TOM BROKAW, MODERATOR BROKAW: Good evening from Belmont University in Nashville, Tennessee."
1021,1021_t0001,1021_t0001_s006,5,SPEAKERS,6,6,11.524,13.465,1.941,I’m Tom Brokaw of NBC News.
1021,1021_t0001,1021_t0001_s007,6,SPEAKERS,14,14,14.045,18.589,4.544,"And welcome to this second presidential debate, sponsored by the Commission on Presidential Debates."
1021,1021_t0001,1021_t0001_s008,7,SPEAKERS,11,10,19.179,23.012,3.833,Tonight’s debate is the only one with a town hall format.
1021,1021_t0001,1021_t0001_s009,8,SPEAKERS,17,14,23.492,28.976,5.484,The Gallup Organization chose 80 uncommitted voters from the Nashville area to be here with us tonight.
1021,1021_t0001,1021_t0001_s010,9,SPEAKERS,16,16,29.657,33.98,4.323,"And earlier today, each of them gave me a copy of their question for the candidates."
1021,1021_t0001,1021_t0001_s011,10,SPEAKERS,28,26,34.62,43.925,9.305,From all of these questions — and from tens of thousands submitted online — I have selected a long list of excellent questions on domestic and foreign policy.
1021,1021_t0001,1021_t0001_s012,11,SPEAKERS,10,9,44.685,47.826,3.141,Neither the commission nor the candidates have seen the questions.
1021,1021_t0001,1021_t0001_s013,12,SPEAKERS,24,23,47.907,55.99,8.083,"And although we won’t be able to get to all of them tonight, we should have a wide-ranging discussion one month before the election."
1021,1021_t0001,1021_t0001_s014,13,SPEAKERS,19,19,56.691,62.874,6.183,"Each candidate will have two minutes to respond to a common question, and there will be a one-minute follow-up."
1021,1021_t0001,1021_t0001_s015,14,SPEAKERS,17,17,64.01,68.852,4.842,"The audience here in the hall has agreed to be polite, and attentive, no cheering or outbursts."
1021,1021_t0001,1021_t0001_s016,15,SPEAKERS,11,11,69.712,72.513,2.801,"Those of you at home, of course, are not so constrained."
1021,1021_t0001,1021_t0001_s017,16,SPEAKERS,29,29,73.393,84.838,11.445,"The only exception in the hall is right now, as it is my privilege to introduce the candidates, Senator Barack Obama of Illinois and Senator John McCain of Arizona."
1021,1021_t0001,1021_t0001_s018,17,SPEAKERS,1,0,99.558,99.558,0.0,Gentlemen?
1021,1021_t0001,1021_t0001_s019,18,SPEAKERS,10,10,114.278,117.059,2.781,"Gentlemen, we want to get underway immediately, if we can."
1021,1021_t0001,1021_t0001_s020,19,SPEAKERS,22,21,117.099,122.842,5.743,"Since you last met at Ole Miss 12 days ago, the world has changed a great deal, and not for the better."
1021,1021_t0001,1021_t0001_s021,20,SPEAKERS,11,10,123.502,125.704,2.202,We still don’t know where the bottom is at this time.
1021,1021_t0001,1021_t0001_s022,21,SPEAKERS,34,34,125.764,135.008,9.244,"As you might expect, many of the questions that we have from here in the hall tonight and from online have to do with the American economy and, in fact, with global economic conditions."
1021,1021_t0001,1021_t0001_s023,22,SPEAKERS,7,7,135.468,137.01,1.542,I understand that you flipped a coin.
1021,1021_t0001,1021_t0001_s024,23,SPEAKERS,7,6,137.09,139.312,2.222,"And, Senator Obama, you will begin tonight."
1021,1021_t0001,1021_t0001_s025,24,SPEAKERS,18,16,139.332,144.516,5.184,And we’re going to have our first question from over here in Section A from Alan Schaefer .
1021,1021_t0001,1021_t0001_s026,25,SPEAKERS,2,1,145.237,145.477,0.24,Alan ?
1021,1021_t0002,1021_t0002_s001,0,QUESTION,31,29,149.24,161.014,11.774,"With the economy on the downturn and retired and older citizens and workers losing their incomes, what’s the fastest, most positive solution to bail these people out of the economic ruin?"
1021,1021_t0003,1021_t0003_s001,0,OBAMA,10,9,161.778,163.919,2.141,"Well, Alan , thank you very much for the question."
