debate_audio_id,debate_id,year,debate_type,date,turn_id,sentence_id,sentence_index_in_turn,start_sec,end_sec,duration_sec,speaker_raw,speaker,party,result,speaker_role,sentence_text,n_words,n_words_matched,alignment_tier,alignment_source,in_debate_window
1026,2012P3,2012,Presidential,2012-10-22,1026_t0116,1026_t0116_s012,11,3324.456,3327.298,2.842,ROMNEY,Mitt Romney,Republican,loser,candidate,"President, America has not dictated to other nations.",8,7,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0116,1026_t0116_s013,12,3327.658,3330.6,2.942,ROMNEY,Mitt Romney,Republican,loser,candidate,We have freed other nations from dictators.,7,7,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s001,0,3330.655,3331.801,1.146,OBAMA,Barack Obama,Democratic,winner,candidate,"Bob, let me — let me respond.",7,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s002,1,3333.502,3342.268,8.766,OBAMA,Barack Obama,Democratic,winner,candidate,"If we’re going to talk about trips that we’ve taken — when I was a candidate for office, first trip I took was to visit our troops.",27,24,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s003,2,3344.058,3348.74,4.682,OBAMA,Barack Obama,Democratic,winner,candidate,"And when I went to Israel as a candidate, I didn’t take donors.",13,12,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s004,3,3349.32,3350.561,1.241,OBAMA,Barack Obama,Democratic,winner,candidate,I didn’t attend fundraisers.,4,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s005,4,3351.641,3363.265,11.624,OBAMA,Barack Obama,Democratic,winner,candidate,"I went to Yad Beshef , the Holocaust museum there, to remind myself the nature of evil and why our bond with Israel will be unbreakable.",26,24,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s006,5,3364.025,3371.048,7.023,OBAMA,Barack Obama,Democratic,winner,candidate,"And then I went down to the border towns of Storok , which had experienced missiles raining dowm from Hamas.",20,17,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s007,6,3372.128,3378.175,6.047,OBAMA,Barack Obama,Democratic,winner,candidate,And I saw families there who showed me there where missiles had come down near their children’s bedrooms.,18,16,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s008,7,3378.215,3381.618,3.403,OBAMA,Barack Obama,Democratic,winner,candidate,And I was reminded of what that would mean if those were my kids.,14,14,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0117,1026_t0117_s009,8,3382.178,3387.541,5.363,OBAMA,Barack Obama,Democratic,winner,candidate,"Which is why as president, we funded an Iron Dome program to stop those missiles.",15,15,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0118,1026_t0118_s001,0,3388.682,3394.706,6.024,OBAMA,Barack Obama,Democratic,winner,candidate,"So that’s how I’ve used my travels, when I travel to Israel and when I travel to the region.",19,17,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0118,1026_t0118_s002,1,3395.866,3405.402,9.536,OBAMA,Barack Obama,Democratic,winner,candidate,And the — the central question at this point is going to be: Who is going to be credible to all parties involved?,23,20,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0118,1026_t0118_s003,2,3406.403,3417.293,10.89,OBAMA,Barack Obama,Democratic,winner,candidate,"And they can look at my track record, whether it’s Iran sanctions, whether it’s dealing with counterterrorism, whether it’s supporting democracy, whether it’s supporting women’s rights, whether it’s supporting religious minorities.",31,25,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0118,1026_t0118_s004,3,3417.633,3424.54,6.907,OBAMA,Barack Obama,Democratic,winner,candidate,And they can say that the President of the United States and the United States of America has stood on the right side of history.,25,25,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0118,1026_t0118_s005,4,3425.895,3434.062,8.167,OBAMA,Barack Obama,Democratic,winner,candidate,And that kind of credibility is precisely why we’ve been able to show leadership on a wide range of issues facing the world right now.,25,24,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0119,1026_t0119_s001,0,3434.215,3442.989,8.774,SCHIEFFER,Schieffer,—,moderator,moderator,"What if — what if the prime minister of Israel called you on the phone and said, “Our bombers are on the way.",23,20,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0119,1026_t0119_s002,1,3443.53,3444.57,1.041,SCHIEFFER,Schieffer,—,moderator,moderator,We’re going to bomb Iran.,4,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0119,1026_t0119_s003,2,3446.112,3446.412,0.3,SCHIEFFER,Schieffer,—,moderator,moderator,” What do you —,4,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0120,1026_t0120_s001,0,3446.759,3449.075,2.316,ROMNEY,Mitt Romney,Republican,loser,candidate,"Bob, let’s not go into hypotheticals of that nature.",9,7,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0120,1026_t0120_s002,1,3449.895,3458.783,8.888,ROMNEY,Mitt Romney,Republican,loser,candidate,"Our relationship with Israel, my relationship with the prime minister of Israel is such that we would not get a call saying our bombers are on the way, or their fighters are on the way.",35,35,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0120,1026_t0120_s003,2,3459.303,3464.668,5.365,ROMNEY,Mitt Romney,Republican,loser,candidate,This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of —,20,19,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0121,1026_t0121_s001,0,3465.729,3467.662,1.933,SCHIEFFER,Schieffer,—,moderator,moderator,So you’d say it just wouldn’t happen?,7,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0121,1026_t0121_s002,1,3467.668,3467.668,0.0,SCHIEFFER,Schieffer,—,moderator,moderator,That’s —,2,0,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0122,1026_t0122_s001,0,3467.674,3467.674,0.0,SCHIEFFER,Schieffer,—,moderator,moderator,OK.,1,0,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0122,1026_t0122_s002,1,3467.68,3467.811,0.131,SCHIEFFER,Schieffer,—,moderator,moderator,Let’s see what —,4,1,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s001,0,3468.962,3470.647,1.685,ROMNEY,Mitt Romney,Republican,loser,candidate,But let me — let me come back — we can come back.,13,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s002,1,3470.676,3477.719,7.043,ROMNEY,Mitt Romney,Republican,loser,candidate,"Let’s come back to what the president was speaking about, which is what’s happening in the world and the president’s statement that things are going so well.",27,23,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s003,2,3478.159,3482.322,4.163,ROMNEY,Mitt Romney,Republican,loser,candidate,"Look, I look at what’s happening around the world, and i see Iran four years closer to a bomb.",19,18,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s004,3,3483.023,3487.266,4.243,ROMNEY,Mitt Romney,Republican,loser,candidate,"I see the Middle East with a rising tide of violence, chaos, tumult.",13,13,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s005,4,3487.886,3497.754,9.868,ROMNEY,Mitt Romney,Republican,loser,candidate,"I see jihadists continuing to spread, whether they’re rising or just about the same level, hard to precisely measure, but it’s clear they’re there.",24,21,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s006,5,3498.164,3499.115,0.951,ROMNEY,Mitt Romney,Republican,loser,candidate,They’re very strong.,3,2,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s007,6,3499.155,3503.378,4.223,ROMNEY,Mitt Romney,Republican,loser,candidate,"I see Syria with 30,000 civilians dead, Assad still in power.",11,10,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s008,7,3503.739,3509.665,5.926,ROMNEY,Mitt Romney,Republican,loser,candidate,"I see our trade deficit with China, larger than it’s — growing larger every year, as a matter of fact.",20,16,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s009,8,3510.085,3519.431,9.346,ROMNEY,Mitt Romney,Republican,loser,candidate,"I look around the world and I don’t feel that you see North Korea, continuing to export their nuclear technology, Russia said they’re not going to follow Nunn-Lugar any more.",30,25,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0123,1026_t0123_s010,9,3519.884,3524.479,4.595,ROMNEY,Mitt Romney,Republican,loser,candidate,They’re back away from a nuclear proliferation treaty that we had with them.,13,10,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0124,1026_t0124_s001,0,3525.0,3527.96,2.96,ROMNEY,Mitt Romney,Republican,loser,candidate,"I look around the world, I don’t see our influence growing around the world.",14,13,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0124,1026_t0124_s002,1,3528.08,3544.104,16.024,ROMNEY,Mitt Romney,Republican,loser,candidate,"I see our influence receding, in part because of the failure of the president to deal with our economic challenges at home; in part because of our withdrawal from our commitment to our military in the way I think it ought to be; in part because of the — the — the turmoil with Israel.",55,51,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0124,1026_t0124_s003,2,3544.484,3550.707,6.223,ROMNEY,Mitt Romney,Republican,loser,candidate,"I mean, the president received a letter from 38 Democrat senators saying the tensions with Israel were a real problem.",20,19,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0124,1026_t0124_s004,3,3550.987,3556.716,5.729,ROMNEY,Mitt Romney,Republican,loser,candidate,"They asked him, please repair the tension — Democrat senators — please repair the tension…",15,12,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0125,1026_t0125_s001,0,3556.72,3556.724,0.004,SCHIEFFER,Schieffer,—,moderator,moderator,All right.,2,0,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0126,1026_t0126_s001,0,3556.728,3558.274,1.546,ROMNEY,Mitt Romney,Republican,loser,candidate,… the damage in his — in his own party.,10,5,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s001,0,3560.496,3575.798,15.302,OBAMA,Barack Obama,Democratic,winner,candidate,"Governor, the problem is, is that on a whole range of issues, whether it’s the Middle East, whether it’s Afghanistan, whether it’s Iraq, whether it’s now Iran, you’ve been all over the map.",33,27,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s002,1,3576.378,3588.365,11.987,OBAMA,Barack Obama,Democratic,winner,candidate,"I mean, I’m — I’m pleased that you now are endorsing our policy of applying diplomatic pressure and potentially having bilateral discussions with the Iranians to end their nuclear program.",30,28,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s003,2,3588.405,3592.227,3.822,OBAMA,Barack Obama,Democratic,winner,candidate,But just a few years ago you said that’s something you’d never do.,13,11,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s004,3,3593.248,3599.932,6.684,OBAMA,Barack Obama,Democratic,winner,candidate,"In the same way that you initially opposed a timetable in Afghanistan, now you’re for it, although it depends.",19,18,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s005,4,3601.213,3610.856,9.643,OBAMA,Barack Obama,Democratic,winner,candidate,"In the same way that you say you would have ended the war in Iraq, but recently gave a speech saying that we should have 20,000 more folks in there.",30,28,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s006,5,3611.717,3617.609,5.892,OBAMA,Barack Obama,Democratic,winner,candidate,The same way that you said that it was mission creep to go after Gadhafi.,15,14,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s007,6,3619.18,3623.861,4.681,OBAMA,Barack Obama,Democratic,winner,candidate,"When it comes to going after Osama bin Laden, you said, well, any president would make that call.",18,18,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0127,1026_t0127_s008,7,3624.802,3636.368,11.566,OBAMA,Barack Obama,Democratic,winner,candidate,"But when you were a candidate in 2008, as I was, and I said if I got bin Laden in our sights I would take that shot, you said we shouldn’t move heaven and earth to get one man.",39,37,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s001,0,3637.208,3639.409,2.201,OBAMA,Barack Obama,Democratic,winner,candidate,And you said we should ask Pakistan for permission.,9,9,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s002,1,3640.049,3643.079,3.03,OBAMA,Barack Obama,Democratic,winner,candidate,"And if we had asked Pakistan permission, we would not have gotten him.",13,12,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s003,2,3643.53,3645.91,2.38,OBAMA,Barack Obama,Democratic,winner,candidate,And it was worth moving heaven and earth to get him.,11,10,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s004,3,3646.35,3657.673,11.323,OBAMA,Barack Obama,Democratic,winner,candidate,"You know, after we killed bin Laden I was at ground zero for a memorial and talked to a young women who was four years old when 9/11 happened.",29,28,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s005,4,3657.733,3667.061,9.328,OBAMA,Barack Obama,Democratic,winner,candidate,"And the last conversation she had with her father was him calling from the twin towers, saying “Peyton , I love you and I will always watch over you.",28,26,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s006,5,3668.541,3672.343,3.802,OBAMA,Barack Obama,Democratic,winner,candidate,"” And for the next decade, she was haunted by that conversation.",11,11,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s007,6,3672.403,3678.845,6.442,OBAMA,Barack Obama,Democratic,winner,candidate,"And she said to me, “You know, by finally getting bin Laden, that brought some closure to me.",17,17,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s008,7,3679.625,3693.33,13.705,OBAMA,Barack Obama,Democratic,winner,candidate,"” And when we do things like that — when we bring those who have harmed us to justice, that sends a message to the world and it tells Peyton that we did not forget her father.",36,35,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s009,8,3693.39,3699.132,5.742,OBAMA,Barack Obama,Democratic,winner,candidate,"And I make that point because that’s the kind of clarity of leadership, and those decisions are not always popular.",20,19,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s010,9,3700.333,3703.304,2.971,OBAMA,Barack Obama,Democratic,winner,candidate,Those decisions generally — generally are not poll-tested.,8,5,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s011,10,3703.854,3708.997,5.143,OBAMA,Barack Obama,Democratic,winner,candidate,"And even some in my own party, including my current vice president, had the same critique as you did.",19,19,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0128,1026_t0128_s012,11,3709.854,3718.82,8.966,OBAMA,Barack Obama,Democratic,winner,candidate,"But what the American people understand is that I look at what we need to get done to keep the American people safe and to move our interests forward, and I make those decisions.",34,33,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0129,1026_t0129_s001,0,3718.84,3720.121,1.281,SCHIEFFER,Schieffer,—,moderator,moderator,"All right, let’s go.",4,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0129,1026_t0129_s002,1,3720.181,3727.425,7.244,SCHIEFFER,Schieffer,—,moderator,moderator,"And that leads us — this takes us right to the next segment, Governor, America’s longest war, Afghanistan and Pakistan…",20,18,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0130,1026_t0130_s001,0,3727.785,3727.785,0.0,ROMNEY,Mitt Romney,Republican,loser,candidate,Bob…,1,0,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0131,1026_t0131_s001,0,3728.146,3730.187,2.041,SCHIEFFER,Schieffer,—,moderator,moderator,"Governor, you get to go first.",6,6,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0132,1026_t0132_s001,0,3730.227,3734.71,4.483,ROMNEY,Mitt Romney,Republican,loser,candidate,You can’t — but you can’t have the president just lay out a whole series of items without giving me a chance to respond.,24,19,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0133,1026_t0133_s001,0,3734.73,3737.552,2.822,SCHIEFFER,Schieffer,—,moderator,moderator,"With respect, sir, you had laid out quite a program…",10,10,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0134,1026_t0134_s001,0,3737.612,3738.272,0.66,ROMNEY,Mitt Romney,Republican,loser,candidate,"Well, that’s probably true.",4,3,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0135,1026_t0135_s001,0,3738.422,3741.535,3.113,SCHIEFFER,Schieffer,—,moderator,moderator,We’ll give you — we’ll catch up.,7,4,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0135,1026_t0135_s002,1,3742.356,3749.982,7.626,SCHIEFFER,Schieffer,—,moderator,moderator,The United States is scheduled to turn over responsibility for security in Afghanistan to the Afghan government in 2014.,19,18,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0135,1026_t0135_s003,2,3750.082,3759.07,8.988,SCHIEFFER,Schieffer,—,moderator,moderator,"At that point, we will withdraw our combat troops, leave a smaller force of Americans, if I understand our policy, in Afghanistan for training purposes.",25,25,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0135,1026_t0135_s004,3,3759.891,3772.106,12.215,SCHIEFFER,Schieffer,—,moderator,moderator,It seems to me the key question here is: What do you do if the deadline arrives and it is obvious the Afghans are unable to handle their security?,29,29,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0135,1026_t0135_s005,4,3772.747,3773.889,1.142,SCHIEFFER,Schieffer,—,moderator,moderator,Do we still leave?,4,4,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0135,1026_t0135_s006,5,3774.009,3776.112,2.103,SCHIEFFER,Schieffer,—,moderator,moderator,"And I believe, Governor Romney, you go first?",8,8,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s001,0,3776.693,3783.197,6.504,ROMNEY,Mitt Romney,Republican,loser,candidate,"Well, we’re going to be finished by 2014, and when I’m president, we’ll make sure we bring our troops out by the end of 2014.",25,21,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s002,1,3783.217,3787.6,4.383,ROMNEY,Mitt Romney,Republican,loser,candidate,The commanders and the generals there are on track to do so.,12,12,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s003,2,3788.001,3790.522,2.521,ROMNEY,Mitt Romney,Republican,loser,candidate,We’ve seen progress over the past several years.,8,7,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s004,3,3790.962,3795.806,4.844,ROMNEY,Mitt Romney,Republican,loser,candidate,The surge has been successful and the training program is proceeding apace.,12,11,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s005,4,3796.207,3806.688,10.481,ROMNEY,Mitt Romney,Republican,loser,candidate,"There are now a large number of Afghan Security Forces, 350,000 that are ready to step in to provide security and we’re going to be able to make that transition by the end of 2014.",35,29,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s006,5,3807.078,3809.7,2.622,ROMNEY,Mitt Romney,Republican,loser,candidate,So our troops will come home at that point.,9,9,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s007,6,3810.701,3823.63,12.929,ROMNEY,Mitt Romney,Republican,loser,candidate,"I can tell you at the same time, that we will make sure that we look at what’s happening in Pakistan, and recognize that what’s happening in Pakistan is going to have a major impact on the success in Afghanistan.",40,37,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s008,7,3824.41,3828.78,4.37,ROMNEY,Mitt Romney,Republican,loser,candidate,And I say that because I know a lot of people that feel like we should just brush our hands and walk away.,23,22,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s009,8,3828.82,3829.622,0.802,ROMNEY,Mitt Romney,Republican,loser,candidate,"And I don’t mean you, Mr.",6,5,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s010,9,3829.662,3836.658,6.996,ROMNEY,Mitt Romney,Republican,loser,candidate,"President, but some people in the — in our nation feel that Pakistan is being nice to us, and that we should walk away fro mthem.",26,21,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s011,10,3836.752,3845.375,8.623,ROMNEY,Mitt Romney,Republican,loser,candidate,"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they’re rushing to build a lot more.",27,25,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s012,11,3845.505,3849.156,3.651,ROMNEY,Mitt Romney,Republican,loser,candidate,They’ll have more than Great Britain sometime in the — in the relatively near future.,15,10,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s013,12,3849.756,3855.479,5.723,ROMNEY,Mitt Romney,Republican,loser,candidate,They also have the Haqqani Network and the Taliban existent within their country.,13,12,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s014,13,3855.839,3863.042,7.203,ROMNEY,Mitt Romney,Republican,loser,candidate,"And so a Pakistan that falls apart, becomes a failed state, would be of extraordinary danger to Afghanistan and to us.",21,18,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s015,14,3863.762,3872.585,8.823,ROMNEY,Mitt Romney,Republican,loser,candidate,And so we’re going to have to remain helpful in encouraging Pakistan to move towards a more stable government and rebuild the relationship with us.,25,23,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0136,1026_t0136_s016,15,3872.645,3879.747,7.102,ROMNEY,Mitt Romney,Republican,loser,candidate,And that means that our aid that we provide to Pakistan is going to have to be conditioned upon certain benchmarks being met.,23,23,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0137,1026_t0137_s001,0,3880.852,3890.669,9.817,ROMNEY,Mitt Romney,Republican,loser,candidate,"So for me, I look at this as both a need to help move Pakistan in the right direction, and also to get Afghanistan to be ready, and they will be ready by the end of 2014.",37,36,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0138,1026_t0138_s001,0,3890.799,3890.98,0.181,SCHIEFFER,Schieffer,—,moderator,moderator,Mr.,1,1,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0138,1026_t0138_s002,1,3891.44,3891.84,0.4,SCHIEFFER,Schieffer,—,moderator,moderator,President?,1,1,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s001,0,3894.082,3900.427,6.345,OBAMA,Barack Obama,Democratic,winner,candidate,"When I came into office, we were still bogged down in Iraq and Afghanistan had been drifting for a decade.",20,20,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s002,1,3901.163,3907.704,6.541,OBAMA,Barack Obama,Democratic,winner,candidate,"We ended the war in Iraq, refocused our attention on Afghanistan, and we did deliver a surge of troops.",19,19,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s003,2,3907.924,3911.145,3.221,OBAMA,Barack Obama,Democratic,winner,candidate,That was facilitated in part because we had ended the war in Iraq.,13,13,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s004,3,3912.025,3918.526,6.501,OBAMA,Barack Obama,Democratic,winner,candidate,And we are now in a position where we have met many of the objectives that got us there in the first place.,23,23,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s005,4,3919.366,3921.347,1.981,OBAMA,Barack Obama,Democratic,winner,candidate,Part of what had happened is we’d forgotten why we had gone.,12,11,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s006,5,3922.307,3926.768,4.461,OBAMA,Barack Obama,Democratic,winner,candidate,"We went because there were people who were responsible for 3,000 American deaths.",13,12,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s007,6,3928.598,3934.538,5.94,OBAMA,Barack Obama,Democratic,winner,candidate,And so we decimated Al Qaida’s core leadership in the border regions between Afghanistan and Pakistan.,16,15,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s008,7,3935.419,3938.181,2.762,OBAMA,Barack Obama,Democratic,winner,candidate,We then started to build up Afghan forces.,8,8,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s009,8,3939.122,3950.23,11.108,OBAMA,Barack Obama,Democratic,winner,candidate,"And we’re now in a position where we can transition out, because there’s no reason why Americans should die when Afghans are perfectly capable of defending their own country.",29,27,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s010,9,3950.851,3954.013,3.162,OBAMA,Barack Obama,Democratic,winner,candidate,"Now, that transition has to take place in a responsible fashion.",11,11,A-equiv,text_via_whisper,True
1026,2012P3,2012,Presidential,2012-10-22,1026_t0139,1026_t0139_s011,10,3954.443,3964.922,10.479,OBAMA,Barack Obama,Democratic,winner,candidate,"We’ve been there a long time, and we’ve got to make sure that we and our coalition partners are pulling out responsibly and giving Afghans the capabilities that they need.",30,28,A-equiv,text_via_whisper,True
