sentence_id,debate_audio_id,is_question,is_imperative,is_exclamatory,sentence_form,parse_tree_depth,n_clauses,n_subordinate_clauses,mean_dependency_length,n_negations,n_chars,n_words_spacy,mean_word_length,type_token_ratio,pct_function_words,pct_content_words,pct_pronouns_first,pct_pronouns_second,pct_pronouns_third,pos_noun_rate,pos_verb_rate,pos_adj_rate,pos_adv_rate,pos_pron_rate,pos_propn_rate,pos_aux_rate,pos_det_rate,pos_adp_rate,pos_cconj_rate,pos_sconj_rate,pos_intj_rate,pos_num_rate,flesch_reading_ease,flesch_kincaid_grade,smog_index,gunning_fog,vader_compound,vader_pos,vader_neg,vader_neu,emp_power,emp_government,emp_politics,emp_negative_emotion,emp_positive_emotion,emp_aggression,emp_anger,emp_fear,emp_joy,emp_optimism,emp_pride,emp_certainty,emp_achievement,emp_work,emp_money,emp_business,emp_economics,emp_law,emp_leader,emp_independence,emp_patriotism,emp_war,emp_violence,emp_weapon,emp_family,emp_children,emp_youth,emp_health,emp_medical_emergency,emp_religion,emp_morality,emp_ethics,emp_help,emp_love,emp_hate
1003_t0016_s001,1003,0,0,0,declarative,5,1,1,2.556,1,48,13,3.692,1.0,0.3889,0.2778,0.0556,0.0,0.0,0.0556,0.1667,0.0,0.0556,0.1111,0.0,0.0556,0.0556,0.0556,0.0556,0.0556,0.1111,0.0,96.02461538461542,3.0953846153846136,3.1291,5.2,0.4019,0.184,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s002,1003,0,0,0,declarative,7,1,0,3.138,0,99,25,3.96,0.84,0.4483,0.3103,0.0,0.0,0.0,0.1724,0.0345,0.069,0.0345,0.0,0.069,0.1379,0.1034,0.1379,0.069,0.0,0.0,0.069,73.06807692307696,9.52692307692308,11.20814326018867,11.938461538461539,-0.2732,0.0,0.077,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s003,1003,0,0,0,declarative,4,3,2,2.769,0,42,12,3.5,1.0,0.4615,0.4615,0.0769,0.0,0.0,0.0769,0.3077,0.0,0.0769,0.1538,0.0,0.0769,0.0769,0.0,0.0769,0.0,0.0,0.0,88.905,3.84,8.841846274778883,8.133333333333335,0.144,0.124,0.0,0.876,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s004,1003,0,0,0,declarative,5,2,1,2.308,1,32,11,2.909,1.0,0.6154,0.3077,0.0769,0.0,0.0769,0.1538,0.1538,0.0,0.0,0.1538,0.0,0.0769,0.0769,0.1538,0.0,0.0,0.0,0.0,103.37909090909093,1.572727272727274,3.1291,4.4,-0.4767,0.221,0.288,0.491,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1003_t0016_s005,1003,0,0,0,declarative,9,1,0,3.92,0,96,23,4.174,0.7826,0.48,0.4,0.0,0.0,0.0,0.32,0.0,0.08,0.0,0.0,0.04,0.0,0.2,0.24,0.04,0.0,0.0,0.0,58.429130434782635,10.823478260869567,13.023866798666859,12.678260869565218,0.3612,0.102,0.0,0.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s006,1003,0,0,0,declarative,4,2,2,2.091,0,40,10,4.0,1.0,0.4545,0.4545,0.0,0.0909,0.0,0.2727,0.1818,0.0,0.0,0.0909,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,86.70500000000001,3.650000000000002,8.841846274778883,8.0,-0.6908,0.0,0.343,0.657,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1003_t0016_s007,1003,0,0,0,declarative,3,2,1,2.562,2,30,12,2.5,0.5833,0.6875,0.1875,0.125,0.0,0.0,0.0,0.1875,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,110.055,0.8900000000000006,3.1291,4.800000000000001,0.0772,0.106,0.0,0.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s008,1003,0,0,0,declarative,4,1,0,2.0,0,41,9,4.556,1.0,0.6,0.3,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,84.90000000000003,3.653333333333336,3.1291,3.6,0.4404,0.266,0.0,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s009,1003,0,0,0,declarative,7,4,3,2.304,0,93,19,4.895,0.5789,0.4783,0.4348,0.0,0.0,0.087,0.1739,0.1739,0.087,0.0,0.087,0.0,0.087,0.087,0.087,0.0435,0.0,0.0,0.0,49.518421052631595,11.07263157894737,14.554592549557764,16.02105263157895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s010,1003,0,0,0,declarative,8,4,4,3.688,1,127,30,4.233,0.9333,0.5,0.4062,0.0312,0.0,0.0,0.1875,0.125,0.0312,0.0625,0.125,0.0312,0.0625,0.0938,0.0625,0.0938,0.0,0.0,0.0312,63.47967741935486,12.106451612903225,11.20814326018867,14.980645161290324,0.3291,0.134,0.0,0.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s011,1003,0,0,0,declarative,5,1,0,2.0,0,29,8,3.625,1.0,0.4444,0.4444,0.1111,0.0,0.0,0.2222,0.1111,0.1111,0.0,0.1111,0.0,0.0,0.2222,0.1111,0.0,0.0,0.0,0.0,103.54,0.8049999999999997,3.1291,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s012,1003,0,0,0,declarative,4,3,2,1.933,0,60,13,4.615,0.9231,0.4,0.4667,0.0,0.0,0.0667,0.1333,0.1333,0.1333,0.0667,0.1333,0.0,0.0667,0.1333,0.0667,0.0,0.0,0.0,0.0,76.50153846153849,5.818461538461541,8.841846274778883,5.2,0.7096,0.349,0.0,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s013,1003,0,0,0,declarative,4,2,1,1.75,0,34,7,4.857,1.0,0.5,0.375,0.0,0.0,0.125,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,66.7871428571429,5.682857142857145,8.841846274778883,8.514285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s014,1003,0,0,0,declarative,4,1,0,2.143,0,27,6,4.5,1.0,0.4286,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.1429,0.4286,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,73.84500000000001,4.450000000000003,8.841846274778883,2.4000000000000004,0.4215,0.359,0.0,0.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s015,1003,0,0,0,declarative,4,1,0,2.692,0,45,11,4.091,1.0,0.4615,0.1538,0.0,0.0,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.1538,0.0769,0.0,0.0,0.1538,87.99727272727276,3.7181818181818187,8.841846274778883,8.036363636363637,-0.4767,0.0,0.237,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s016,1003,0,0,0,declarative,7,2,1,2.762,0,96,20,4.8,0.75,0.5238,0.4286,0.0,0.0,0.0,0.2381,0.0952,0.0952,0.0,0.0,0.0,0.0476,0.1905,0.0952,0.1429,0.0,0.0,0.0,55.40500000000003,10.500000000000004,13.023866798666859,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s017,1003,0,0,0,declarative,3,2,1,1.75,0,18,6,3.0,1.0,0.375,0.5,0.125,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.14500000000001,-1.4499999999999993,3.1291,2.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0016_s018,1003,0,0,0,declarative,5,2,2,3.435,1,81,19,4.263,0.9474,0.5217,0.3913,0.087,0.0,0.087,0.087,0.1739,0.087,0.0435,0.2174,0.0,0.087,0.087,0.0435,0.0435,0.0,0.0,0.0,62.87631578947371,9.209473684210526,13.023866798666859,13.915789473684212,-0.5859,0.0,0.266,0.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
1003_t0017_s001,1003,0,0,0,declarative,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22000000000003,-3.3999999999999986,3.1291,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0017_s002,1003,0,0,0,declarative,4,1,0,2.75,0,28,5,5.6,1.0,0.125,0.25,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,33.57500000000002,9.57,8.841846274778883,11.600000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s001,1003,0,0,0,declarative,4,1,0,2.111,0,33,7,4.714,1.0,0.2222,0.2222,0.0,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,0.3333,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,90.95857142857145,2.3114285714285714,8.841846274778883,8.514285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s002,1003,0,0,0,declarative,4,1,0,2.333,0,40,10,4.0,1.0,0.4167,0.4167,0.0,0.0,0.1667,0.1667,0.0833,0.0833,0.0833,0.1667,0.0,0.0833,0.0833,0.0833,0.0,0.0,0.0,0.0833,86.70500000000001,3.650000000000002,8.841846274778883,4.0,-0.4767,0.0,0.256,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s003,1003,0,0,0,declarative,5,1,1,2.083,1,30,9,3.333,0.8889,0.5833,0.3333,0.0,0.0,0.1667,0.0833,0.0833,0.0833,0.0833,0.1667,0.0,0.1667,0.0833,0.0833,0.0,0.0,0.0,0.0,84.90000000000003,3.653333333333336,3.1291,3.6,0.2878,0.213,0.0,0.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s004,1003,0,0,0,declarative,5,1,1,2.188,0,59,14,4.214,0.9286,0.6875,0.25,0.125,0.0,0.0,0.0625,0.125,0.0625,0.0,0.25,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.0,0.0,67.53000000000003,7.566666666666666,11.20814326018867,11.333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s005,1003,0,0,0,declarative,11,2,3,2.629,0,161,33,4.879,0.9697,0.4,0.5143,0.0,0.0,0.0571,0.2286,0.1143,0.0857,0.0857,0.1143,0.0286,0.0286,0.1143,0.1143,0.0,0.0,0.0,0.0,34.903636363636366,16.589090909090917,15.903189008614273,16.83636363636364,-0.2023,0.086,0.081,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s006,1003,0,0,0,declarative,5,3,3,3.056,1,65,15,4.333,0.8667,0.5,0.3889,0.0,0.0,0.1667,0.1111,0.2222,0.0,0.0556,0.1667,0.0,0.1111,0.0556,0.0,0.0,0.0556,0.0,0.0,73.17000000000003,6.780000000000001,8.841846274778883,8.666666666666668,-0.4767,0.0,0.181,0.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
1003_t0018_s007,1003,0,0,0,declarative,9,4,3,4.457,0,110,29,3.793,0.8966,0.4286,0.3429,0.0286,0.0,0.0857,0.1714,0.1429,0.0286,0.0,0.1143,0.0,0.0286,0.1143,0.0857,0.0286,0.0,0.0,0.1143,72.3793103448276,10.368275862068966,8.841846274778883,12.979310344827589,0.4215,0.101,0.044,0.854,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s008,1003,0,0,0,declarative,8,1,1,2.067,0,65,13,5.0,1.0,0.4667,0.4667,0.0,0.0,0.0667,0.2667,0.1333,0.0667,0.0,0.0667,0.0,0.1333,0.0667,0.1333,0.0667,0.0,0.0,0.0,69.99384615384618,6.726153846153846,8.841846274778883,8.276923076923078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s009,1003,0,0,0,declarative,10,2,5,3.848,0,264,59,4.475,0.8136,0.4697,0.4091,0.0606,0.0,0.0,0.1515,0.1061,0.0758,0.0758,0.0909,0.0,0.0606,0.1212,0.1061,0.0303,0.0455,0.0152,0.0303,16.46525423728815,25.620000000000008,20.267338824336647,27.66779661016949,-0.1779,0.066,0.092,0.842,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0018_s010,1003,0,0,0,declarative,7,4,6,2.556,2,129,31,4.161,0.8065,0.4722,0.3611,0.0278,0.0,0.0,0.1111,0.1667,0.0833,0.0,0.1389,0.0278,0.1111,0.0833,0.0556,0.0,0.0,0.0278,0.0,66.20870967741936,11.725806451612904,11.20814326018867,14.980645161290324,-0.5719,0.054,0.186,0.761,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903
1003_t0019_s001,1003,0,0,0,declarative,1,1,0,0.0,0,8,1,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.97999999999996,20.200000000000006,8.841846274778883,40.400000000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0020_s001,1003,0,0,0,declarative,10,1,1,2.565,0,76,22,3.455,0.7727,0.5652,0.2609,0.0435,0.0,0.087,0.0435,0.1739,0.0,0.0435,0.1739,0.1304,0.0435,0.1304,0.1304,0.087,0.0,0.0,0.0,84.52318181818181,6.935454545454547,8.841846274778883,8.8,0.4215,0.118,0.0,0.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0021_s001,1003,0,0,0,declarative,3,1,0,1.4,0,20,4,5.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,33.57500000000002,9.57,11.20814326018867,21.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0022_s001,1003,0,0,0,declarative,10,4,3,2.69,0,106,26,4.077,0.8462,0.5172,0.3448,0.0345,0.1034,0.0345,0.1379,0.1724,0.0345,0.0,0.2069,0.0345,0.069,0.0345,0.1724,0.0,0.0345,0.0,0.0345,60.05269230769234,11.342307692307696,11.20814326018867,13.476923076923079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0022_s002,1003,1,0,0,interrogative,6,2,1,4.417,0,108,21,5.143,0.9048,0.375,0.4583,0.0,0.0833,0.0,0.2083,0.0833,0.125,0.0417,0.0833,0.0,0.0833,0.125,0.0417,0.0,0.0417,0.0,0.0417,38.48500000000004,12.860000000000003,14.554592549557764,14.0,0.4019,0.124,0.0,0.876,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0023_s001,1003,0,0,0,declarative,5,4,3,2.545,3,55,17,3.235,0.8235,0.5455,0.2273,0.1818,0.0,0.0,0.0,0.1364,0.0455,0.0455,0.2273,0.0,0.1364,0.0,0.0455,0.0455,0.0,0.0455,0.0455,90.05058823529413,4.92235294117647,3.1291,6.800000000000001,0.0869,0.119,0.102,0.779,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0023_s002,1003,0,0,0,declarative,6,2,1,2.0,1,39,9,4.333,1.0,0.5,0.4,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,66.10000000000002,6.2755555555555596,8.841846274778883,8.044444444444444,-0.296,0.0,0.216,0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0023_s003,1003,0,0,0,declarative,12,7,11,3.542,2,365,85,4.294,0.6353,0.5104,0.375,0.0417,0.0,0.0625,0.1458,0.1562,0.0625,0.0104,0.1562,0.0208,0.0938,0.0833,0.125,0.0208,0.0104,0.0,0.0,1.1247058823529557,34.218823529411765,21.19438992294339,38.70588235294118,0.128,0.092,0.097,0.812,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941
1003_t0023_s004,1003,0,0,0,declarative,9,2,2,2.941,1,126,29,4.345,0.8621,0.5588,0.3529,0.0,0.0,0.1176,0.1176,0.1471,0.0588,0.0294,0.1765,0.0294,0.0882,0.0588,0.1176,0.0882,0.0,0.0,0.0,43.20689655172416,14.437241379310347,13.023866798666859,14.358620689655172,-0.6124,0.0,0.156,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0023_s005,1003,0,0,0,declarative,1,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62000000000003,8.400000000000002,3.1291,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0023_s006,1003,0,0,0,declarative,6,3,2,2.308,0,44,12,3.667,1.0,0.4615,0.3077,0.0769,0.0,0.0,0.0769,0.2308,0.0,0.0,0.0769,0.1538,0.0769,0.1538,0.0769,0.0,0.0,0.0,0.0,74.805,5.806666666666668,11.20814326018867,8.133333333333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003_t0023_s007,1003,0,0,0,declarative,4,3,2,2.6,1,25,8,3.125,1.0,0.6,0.3,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,103.54,0.8049999999999997,3.1291,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
